,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word
3594,Q003461.2.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,,Q003461,2,1
3595,Q003461.2.2,u,x,,,,u,['x'],x,x,['complete'],0.0,,,Q003461,2,2
3596,Q003461.2.3,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,,Q003461,2,3
3597,Q003461.3.1,u,[...]-x-ma-šu,,,,u,"['x', 'x', '𒈠', '𒋗']",xx𒈠𒋗,[x]x-ma-šu,"['missing', 'complete', 'complete', 'complete']",0.25,,,Q003461,3,1
3598,Q003461.3.2,ina[on]PRP,ina,ina,ina,on,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,Q003461,3,2
3599,Q003461.3.3,nābali[dry land]N,na-ba-li,nābali,nābalu,dry land,N,"['𒈾', '𒁀', '𒇷']",𒈾𒁀𒇷,na-ba-li,"['complete', 'complete', 'complete']",0.0,,,Q003461,3,3
3600,Q003461.3.4,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,,Q003461,3,4
3601,Q003461.4.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,,Q003461,4,1
3602,Q003461.4.2,napištu[throat//life]N$napšātišunu,ZI.MEŠ-šu-nu],napšātišunu,napištu,life,N,"['𒍣', '𒎌', '𒋗', '𒉡']",𒍣𒎌𒋗𒉡,[ZI].[MEŠ-šu-nu],"['missing', 'missing', 'missing', 'missing']",1.0,,,Q003461,4,2
3603,Q003461.4.3,tabāku[heap up//cause to shed]V$ušatbik,u₂-šat-bi-ik,ušatbik,tabāku,cause to shed,V,"['𒌑', '𒆳', '𒁉', '𒅅']",𒌑𒆳𒁉𒅅,u₂-šat-bi-ik,"['complete', 'complete', 'complete', 'complete']",0.0,,,Q003461,4,3
3604,Q003461.4.4,āla[city]N,URU,āla,ālu,city,N,['𒌷'],𒌷,URU,['complete'],0.0,,,Q003461,4,4
3605,Q003461.4.5,šuātu[that]IP,šu-a-tu,šuātu,šuāti,that,IP,"['𒋗', '𒀀', '𒌅']",𒋗𒀀𒌅,šu-a-tu,"['complete', 'complete', 'complete']",0.0,,,Q003461,4,5
3606,Q003461.4.6,adi[with]PRP,⸢a⸣-[di,adi,adi,with,PRP,"['𒀀', '𒁲']",𒀀𒁲,⸢a⸣-[di],"['damaged', 'missing']",0.75,,,Q003461,4,6
3607,Q003461.4.7,u,...],,,,u,['x'],x,[x],['missing'],1.0,,,Q003461,4,7
3608,Q003461.5.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,,Q003461,5,1
3609,Q003461.5.2,ina[in]PRP,ina],ina,ina,in,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,,,Q003461,5,2
3610,Q003461.5.3,qabal[centre]N,MURUB₄,qabal,qablu,centre,N,['𒉠'],𒉠,MURUB₄,['complete'],0.0,,,Q003461,5,3
3611,Q003461.5.4,tâmtim[sea]N,tam-tim,tâmtim,tiāmtu,sea,N,"['𒌓', '𒁴']",𒌓𒁴,tam-tim,"['complete', 'complete']",0.0,,,Q003461,5,4
3612,Q003461.5.5,rahāṣu[trample//devastate]V$arhissunūtima,ar-hi-su-nu-ti-ma,arhissunūtima,rahāṣu,devastate,V,"['𒅈', '𒄭', '𒋢', '𒉡', '𒋾', '𒈠']",𒅈𒄭𒋢𒉡𒋾𒈠,ar-hi-su-nu-ti-ma,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,Q003461,5,5
3613,Q003461.5.6,adi[to]PRP,a-di,adi,adi,to,PRP,"['𒀀', '𒁲']",𒀀𒁲,a-di,"['complete', 'complete']",0.0,,,Q003461,5,6
3614,Q003461.5.7,lā[not]MOD,⸢la⸣,lā,lā,not,MOD,['𒆷'],𒆷,⸢la⸣,['damaged'],0.5,,,Q003461,5,7
3615,Q003461.5.8,bāšê[existing]AJ,[ba-še-e],bāšê,bāšû,existing,AJ,"['𒁀', '𒊺', '𒂊']",𒁀𒊺𒂊,[ba-še-e],"['missing', 'missing', 'missing']",1.0,,,Q003461,5,8
3616,Q003461.6.1,alāku[go//make something (become)]V$ušālik,[u₂-ša₂-lik,ušālik,alāku,make something (become),V,"['𒌑', '𒃻', '𒌨']",𒌑𒃻𒌨,[u₂-ša₂-lik],"['missing', 'missing', 'missing']",1.0,,,Q003461,6,1
3617,Q003461.6.2,u,...,,,,u,['x'],x,[x],['missing'],1.0,,,Q003461,6,2
3618,Q003461.6.3,šū[he]IP$,šu-u₂,šū,šū,he,IP,"['𒋗', '𒌑']",𒋗𒌑,[šu-u₂],"['missing', 'missing']",1.0,,,Q003461,6,3
3619,Q003461.6.4,hurbāšu[frost//terror]N$,hur-ba-šu₂,hurbāšu,hurbāšu,terror,N,"['𒄯', '𒁀', '𒋙']",𒄯𒁀𒋙,[hur-ba-šu₂],"['missing', 'missing', 'missing']",1.0,,,Q003461,6,4
3620,Q003461.6.5,tāhāzu[battle]N$tāhāziya,ta-ha-zi-ia,tāhāziya,tāhāzu,battle,N,"['𒋫', '𒄩', '𒍣', '𒅀']",𒋫𒄩𒍣𒅀,[ta-ha-zi-ia],"['missing', 'missing', 'missing', 'missing']",1.0,,,Q003461,6,5
3621,Q003461.6.6,eli[over]PRP$elišu,UGU-šu₂,elišu,eli,over,PRP,"['𒌋𒅗', '𒋙']",𒌋𒅗𒋙,[UGU-šu₂],"['missing', 'missing']",1.0,,,Q003461,6,6
3622,Q003461.6.7,maqātu[fall]V$imqutma,im]-⸢qut⸣-ma,imqutma,maqātu,fall,V,"['𒅎', '𒋻', '𒈠']",𒅎𒋻𒈠,[im]-⸢qut⸣-ma,"['missing', 'damaged', 'complete']",0.5,,,Q003461,6,7
3623,Q003461.6.8,tarāku[switch a whip//throb]V$itrukū,it-ru-ku,itrukū,tarāku,throb,V,"['𒀉', '𒊒', '𒆪']",𒀉𒊒𒆪,it-ru-ku,"['complete', 'complete', 'complete']",0.0,,,Q003461,6,8
3624,Q003461.6.9,libbu[interior//heart]N$libbūšu,ŠA₃.MEŠ-šu₂,libbūšu,libbu,heart,N,"['𒊮', '𒎌', '𒋙']",𒊮𒎌𒋙,ŠA₃.MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,,,Q003461,6,9
3625,Q003461.6.10,saqqu[sack(cloth)]N$sāgu,{tug₂}sa-gu,sāgu,saqqu,sack(cloth),N,"['𒌆', '𒊓', '𒄖']",𒌆𒊓𒄖,{TUG₂}sa-gu,"['complete', 'complete', 'complete']",0.0,,,Q003461,6,10
3626,Q003461.6.11,labāšu[clothe oneself//put on (a garment)]V$illabiš,il-la-biš,illabiš,labāšu,put on (a garment),V,"['𒅋', '𒆷', '𒄫']",𒅋𒆷𒄫,il-la-biš,"['complete', 'complete', 'complete']",0.0,,,Q003461,6,11
3627,Q003461.6.12,u,x,,,,u,['x'],x,x,['complete'],0.0,,,Q003461,6,12
3628,Q003461.6.13,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,,Q003461,6,13
3629,Q003461.7.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,,Q003461,7,1
3630,Q003461.7.2,šinni[ivory]N,ZU₂,šinni,šinnu,ivory,N,['𒅗'],𒅗,ZU₂,['complete'],0.0,,,Q003461,7,2
3631,Q003461.7.3,ušî[ebony]N,{giš}ESI,ušî,ušû,ebony,N,"['𒄑', '𒆗']",𒄑𒆗,{GIŠ}ESI,"['complete', 'complete']",0.0,,,Q003461,7,3
3632,Q003461.7.4,tamlīt[mountings]N,tam-lit,tamlīt,tamlītu,mountings,N,"['𒌓', '𒀖']",𒌓𒀖,tam-lit,"['complete', 'complete']",0.0,,,Q003461,7,4
3633,Q003461.7.5,abnī[stone]N,NA₄.MEŠ,abnī,abnu,stone,N,"['𒎎', '𒎌']",𒎎𒎌,NA₄.MEŠ,"['complete', 'complete']",0.0,,,Q003461,7,5
3634,Q003461.7.6,hurāṣu[gold]N$hurāṣi,KU₃.GI,hurāṣi,hurāṣu,gold,N,"['𒆬', '𒄀']",𒆬𒄀,KU₃.GI,"['complete', 'complete']",0.0,,,Q003461,7,6
3635,Q003461.7.7,adi[with]PRP,a-di,adi,adi,with,PRP,"['𒀀', '𒁲']",𒀀𒁲,a-di,"['complete', 'complete']",0.0,,,Q003461,7,7
3636,Q003461.7.8,u,x,,,,u,['x'],x,x,['complete'],0.0,,,Q003461,7,8
3637,Q003461.7.9,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,,Q003461,7,9
3638,Q003461.8.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,,Q003461,8,1
3639,Q003461.8.2,šinni[tooth]N,ZU₂,šinni,šinnu,tooth,N,['𒅗'],𒅗,ZU₂,['complete'],0.0,,,Q003461,8,2
3640,Q003461.8.3,pīri[elephant]N,AM.SI,pīri,pīru,elephant,N,"['𒄠', '𒋛']",𒄠𒋛,AM.SI,"['complete', 'complete']",0.0,,,Q003461,8,3
3641,Q003461.8.4,šamnu[oil]N$,I₃,šamnu,šamnu,oil,N,['𒉌'],𒉌,I₃,['complete'],0.0,,,Q003461,8,4
3642,Q003461.8.5,ṭābu[good]AJ$,DUG₃.GA,ṭābu,ṭābu,good,AJ,"['𒄭', '𒂵']",𒄭𒂵,DUG₃.GA,"['complete', 'complete']",0.0,,,Q003461,8,5
3643,Q003461.8.6,riqqī[aromatic substance]N,ŠIM.HI.A,riqqī,rīqu,aromatic substance,N,"['𒋆', '𒄭', '𒀀']",𒋆𒄭𒀀,ŠIM.HI.A,"['complete', 'complete', 'complete']",0.0,,,Q003461,8,6
3644,Q003461.8.7,kalāma[all (of it)]N,DU₃-a-ma,kalāma,kalāma,all (of it),N,"['𒆕', '𒀀', '𒈠']",𒆕𒀀𒈠,DU₃-a-ma,"['complete', 'complete', 'complete']",0.0,,,Q003461,8,7
3645,Q003461.8.8,sisê[horse]N,ANŠE.KUR.RA.MEŠ,sisê,sisû,horse,N,"['𒀲', '𒆳', '𒊏', '𒎌']",𒀲𒆳𒊏𒎌,ANŠE.KUR.RA.MEŠ,"['complete', 'complete', 'complete', 'complete']",0.0,,,Q003461,8,8
3646,Q003461.8.9,Muṣri[Egypt]GN,{kur}⸢mu⸣-[uṣ-ri],Muṣri,Muṣur,Egypt,GN,"['𒆳', '𒈬', '𒊻', '𒊑']",𒆳𒈬𒊻𒊑,{KUR}⸢mu⸣-[uṣ-ri],"['complete', 'damaged', 'missing', 'missing']",0.62,GN,,Q003461,8,9
3647,Q003461.9.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,,Q003461,9,1
3648,Q003461.9.2,aškun[place]V,aš₂]-⸢kun⸣,aškun,šakānu,place,V,"['𒀾', '𒆲']",𒀾𒆲,[aš₂]-⸢kun⸣,"['missing', 'damaged']",0.75,,,Q003461,9,2
3649,Q003461.9.3,ultu[from]PRP,TA,ultu,ištu,from,PRP,['𒋫'],𒋫,TA,['complete'],0.0,,,Q003461,9,3
3650,Q003461.9.4,Kašpuna[1]SN,{uru}ka-aš₂-pu-na,Kašpuna,Kašpuna,1,SN,"['𒌷', '𒅗', '𒀾', '𒁍', '𒈾']",𒌷𒅗𒀾𒁍𒈾,{URU}ka-aš₂-pu-na,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,Q003461,9,4
3651,Q003461.9.5,ša[that]REL,ša,ša,ša,that,REL,['𒊭'],𒊭,ša,['complete'],0.0,,,Q003461,9,5
3652,Q003461.9.6,kišād[shore]N,GU₂,kišād,kišādu,shore,N,['𒄘'],𒄘,GU₂,['complete'],0.0,,,Q003461,9,6
3653,Q003461.9.7,tâmtim[sea]N,tam-tim,tâmtim,tiāmtu,sea,N,"['𒌓', '𒁴']",𒌓𒁴,tam-tim,"['complete', 'complete']",0.0,,,Q003461,9,7
3654,Q003461.9.8,elīti[upper]AJ,[e-li-ti],elīti,elû,upper,AJ,"['𒂊', '𒇷', '𒋾']",𒂊𒇷𒋾,[e-li-ti],"['missing', 'missing', 'missing']",1.0,,,Q003461,9,8
3655,Q003461.10.1,adi[to]PRP,[a-di,adi,adi,to,PRP,"['𒀀', '𒁲']",𒀀𒁲,[a-di],"['missing', 'missing']",1.0,,,Q003461,10,1
3656,Q003461.10.2,u,...],,,,u,['x'],x,[x],['missing'],1.0,,,Q003461,10,2
3657,Q003461.10.3,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,Q003461,10,3
3658,Q003461.10.4,qātī[hand]N,ŠU.II,qātī,qātu,hand,N,"['𒋗', '𒅀']",𒋗𒅀,ŠU.II,"['complete', 'complete']",0.0,,,Q003461,10,4
3659,Q003461.10.5,šūt[who(m)]DET,{lu₂}šu-ut,šūt,šūt,who(m),DET,"['𒇽', '𒋗', '𒌓']",𒇽𒋗𒌓,{LU₂}šu-ut,"['complete', 'complete', 'complete']",0.0,,,Q003461,10,5
3660,Q003461.10.6,rēšiya[head]N,SAG-ia,rēšiya,rēšu,head,N,"['𒊕', '𒅀']",𒊕𒅀,SAG-ia,"['complete', 'complete']",0.0,,,Q003461,10,6
3661,Q003461.10.7,šaknu[governor]N$šakin&mātu[land]N$māti,{lu₂}GAR.KUR,šakin,šaknu,governor,N,"['𒇽', '𒃻', '𒆳']",𒇽𒃻𒆳,{LU₂}GAR.KUR,"['complete', 'complete', 'complete']",0.0,,,Q003461,10,7
3662,Q003461.10.7,šaknu[governor]N$šakin&mātu[land]N$māti,{lu₂}GAR.KUR,māti,mātu,land,N,"['𒇽', '𒃻', '𒆳']",𒇽𒃻𒆳,{LU₂}GAR.KUR,"['complete', 'complete', 'complete']",0.0,,,Q003461,10,7
3663,Q003461.10.8,Ṣimirra[1]SN,{uru}⸢ṣi⸣-[mir-ra],Ṣimirra,Ṣimirra,1,SN,"['𒌷', '𒍢', '𒂇', '𒊏']",𒌷𒍢𒂇𒊏,{URU}⸢ṣi⸣-[mir-ra],"['complete', 'damaged', 'missing', 'missing']",0.62,,,Q003461,10,8
3664,Q003461.11.1,amnu[deliver]V +.,[am-nu,amnu,manû,deliver,V,"['𒄠', '𒉡']",𒄠𒉡,[am-nu],"['missing', 'missing']",1.0,,,Q003461,11,1
3665,Q003461.11.2,u,...,,,,u,['x'],x,[x],['missing'],1.0,,,Q003461,11,2
3666,Q003461.11.3,kīma[like]PRP,GIM,kīma,kīma,like,PRP,['𒁶'],𒁶,[GIM],['missing'],1.0,,,Q003461,11,3
3667,Q003461.11.4,urqītu[greenery//vegetation]N$urqīti,ur]-qi₂-ti,urqīti,urqītu,vegetation,N,"['𒌨', '𒆠', '𒋾']",𒌨𒆠𒋾,[ur]-qi₂-ti,"['missing', 'complete', 'complete']",0.33,,,Q003461,11,4
3668,Q003461.11.5,pagru[body//corpse]N$pagrī,{lu₂}ADDA.MEŠ,pagrī,pagru,corpse,N,"['𒇽', '𒇿', '𒎌']",𒇽𒇿𒎌,{LU₂}ADDA.MEŠ,"['complete', 'complete', 'complete']",0.0,,,Q003461,11,5
3669,Q003461.11.6,mundahṣēšunu[fighting one//fighter]N'N,{lu₂}mun-<dah>-ṣe-e-šu₂-nu,mundahṣēšunu,mundahṣu,fighter,N,"['𒇽', '𒁵', '𒈭', '𒍢', '𒂊', '𒋙', '𒉡']",𒇽𒁵𒈭𒍢𒂊𒋙𒉡,{LU₂}mun-dah-ṣe-e-šu₂-nu,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,Q003461,11,6
3670,Q003461.11.7,umallâ[fill (up)]V,u₂-mal-la-a,umallâ,malû,fill (up),V,"['𒌑', '𒂷', '𒆷', '𒀀']",𒌑𒂷𒆷𒀀,u₂-mal-la-a,"['complete', 'complete', 'complete', 'complete']",0.0,,,Q003461,11,7
3671,Q003461.11.8,ṣēra[open country]N,[EDIN],ṣēra,ṣēru,open country,N,['𒂔'],𒂔,[EDIN],['missing'],1.0,,,Q003461,11,8
3672,Q003461.12.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,,Q003461,12,1
3673,Q003461.12.2,adi[with]PRP,a-di],adi,adi,with,PRP,"['𒀀', '𒁲']",𒀀𒁲,[a-di],"['missing', 'missing']",1.0,,,Q003461,12,2
3674,Q003461.12.3,maršītišunu[property]N,⸢mar⸣-ši-ti-šu₂-nu,maršītišunu,maršītu,property,N,"['𒈥', '𒅆', '𒋾', '𒋙', '𒉡']",𒈥𒅆𒋾𒋙𒉡,⸢mar⸣-ši-ti-šu₂-nu,"['damaged', 'complete', 'complete', 'complete', 'complete']",0.1,,,Q003461,12,3
3675,Q003461.12.4,alpīšunu[ox]N,GU₄.MEŠ-šu₂-nu,alpīšunu,alpu,ox,N,"['𒄞', '𒎌', '𒋙', '𒉡']",𒄞𒎌𒋙𒉡,GU₄.MEŠ-šu₂-nu,"['complete', 'complete', 'complete', 'complete']",0.0,,,Q003461,12,4
3676,Q003461.12.5,ṣēnīšunu[sheep and goats]N,ṣe-e-ni-šu₂-nu,ṣēnīšunu,ṣēnu,sheep and goats,N,"['𒍢', '𒂊', '𒉌', '𒋙', '𒉡']",𒍢𒂊𒉌𒋙𒉡,ṣe-e-ni-šu₂-nu,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,Q003461,12,5
3677,Q003461.12.6,imēru[donkey]N$imērīšunu,ANŠE.NITA₂-šu₂-nu,imērīšunu,imēru,donkey,N,"['𒀲', '𒀴', '𒋙', '𒉡']",𒀲𒀴𒋙𒉡,ANŠE.NITA₂-šu₂-nu,"['complete', 'complete', 'complete', 'complete']",0.0,,,Q003461,12,6
3678,Q003461.12.7,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,,Q003461,12,7
3679,Q003461.13.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,,Q003461,13,1
3680,Q003461.13.2,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,Q003461,13,2
