,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word
2443,Q003459.1.1,ēkal[palace]N,[E₂.GAL,ēkal,ēkallu,palace,N,"['𒂍', '𒃲']",𒂍𒃲,[E₂].[GAL],"['missing', 'missing']",1.0,,,Q003459,1,1
2444,Q003459.1.2,"Tukulti-apil-Ešarra[Tiglath-pileser III, king of Assyria]RN",{m}tukul-ti-A-e₂-šar₂-ra,Tukulti-apil-Ešarra,Tukulti-apil-Ešarra_III,"Tiglath-pileser III, king of Assyria",RN,"['𒁹', '𒆪', '𒋾', '𒀀', '𒂍', '𒊹', '𒊏']",𒁹𒆪𒋾𒀀𒂍𒊹𒊏,{[m]}[tukul-ti-A-e₂-šar₂-ra],"['missing', 'missing', 'missing', 'missing', 'missing', 'missing', 'missing']",1.0,RN,,Q003459,1,2
2445,Q003459.1.3,šarru[king]N,MAN,šarru,šarru,king,N,['𒎙'],𒎙,[MAN],['missing'],1.0,,,Q003459,1,3
2446,Q003459.1.4,rabû[great]AJ,GAL,rabû,rabû,great,AJ,['𒃲'],𒃲,[GAL],['missing'],1.0,,,Q003459,1,4
2447,Q003459.1.5,šarru[king]N,MAN,šarru,šarru,king,N,['𒎙'],𒎙,[MAN],['missing'],1.0,,,Q003459,1,5
2448,Q003459.1.6,dannu[strong]AJ,dan-nu],dannu,dannu,strong,AJ,"['𒆗', '𒉡']",𒆗𒉡,[dan-nu],"['missing', 'missing']",1.0,,,Q003459,1,6
2449,Q003459.1.7,šar[king]N,MAN,šar,šarru,king,N,['𒎙'],𒎙,MAN,['complete'],0.0,,,Q003459,1,7
2450,Q003459.1.8,kiššati[world]N,ŠU₂,kiššati,kiššatu,world,N,['𒋙'],𒋙,ŠU₂,['complete'],0.0,,,Q003459,1,8
2451,Q003459.1.9,šar[king]N,MAN,šar,šarru,king,N,['𒎙'],𒎙,MAN,['complete'],0.0,,,Q003459,1,9
2452,Q003459.1.10,māt[land]N,KUR,māt,mātu,land,N,['𒆳'],𒆳,KUR,['complete'],0.0,,,Q003459,1,10
2453,Q003459.1.11,Aššur[Assyria]GN,aš-šur{ki},Aššur,Aššur,Assyria,GN,"['𒀸', '𒋩', '𒆠']",𒀸𒋩𒆠,aš-šur{KI},"['complete', 'complete', 'complete']",0.0,GN,,Q003459,1,11
2454,Q003459.2.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,,Q003459,2,1
2455,Q003459.2.2,amru[seen one//chosen one]N'N,am-ru,amru,amru,chosen one,N,"['𒄠', '𒊒']",𒄠𒊒,[am-ru],"['missing', 'missing']",1.0,,,Q003459,2,2
2456,Q003459.2.3,nīš[lifting]N,ni-iš,nīš,nīšu,lifting,N,"['𒉌', '𒅖']",𒉌𒅖,[ni-iš],"['missing', 'missing']",1.0,,,Q003459,2,3
2457,Q003459.2.4,īnī[eye]N,IGI.II],īnī,īnu,eye,N,"['𒅆', '𒅀']",𒅆𒅀,[IGI].[II],"['missing', 'missing']",1.0,,,Q003459,2,4
2458,Q003459.2.5,Enlil[1]DN,{d}EN.LIL₂,Enlil,Enlil,1,DN,"['𒀭', '𒂗', '𒆤']",𒀭𒂗𒆤,{d}EN.LIL₂,"['complete', 'complete', 'complete']",0.0,DN,,Q003459,2,5
2459,Q003459.3.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,,Q003459,3,1
2460,Q003459.3.2,muddiš[restorer]N,mu-diš,muddiš,muddišu,restorer,N,"['𒈬', '𒁹']",𒈬𒁹,mu-diš,"['complete', 'complete']",0.0,,,Q003459,3,2
