,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word
4828,Q003450.1.1,Aššur[1]DN,{d}a-šur,Aššur,Aššur,1,DN,"['𒀭', '𒀀', '𒋩']",𒀭𒀀𒋩,{d}a-šur,"['complete', 'complete', 'complete']",0.0,DN,,Q003450,1,1
4829,Q003450.1.2,bēlu[lord]N,EN,bēlu,bēlu,lord,N,['𒂗'],𒂗,EN,['complete'],0.0,,,Q003450,1,2
4830,Q003450.1.3,rabû[great]AJ,⸢GAL⸣-u₂,rabû,rabû,great,AJ,"['𒃲', '𒌑']",𒃲𒌑,⸢GAL⸣-u₂,"['damaged', 'complete']",0.25,,,Q003450,1,3
4831,Q003450.1.4,Enlil[1]DN,{d}EN.LIL₂.LA₂,Enlil,Enlil,1,DN,"['𒀭', '𒂗', '𒆤', '𒇲']",𒀭𒂗𒆤𒇲,{d}EN.LIL₂.LA₂,"['complete', 'complete', 'complete', 'complete']",0.0,DN,,Q003450,1,4
4832,Q003450.1.5,ilāni[god]N,DINGIR.MEŠ,ilāni,ilu,god,N,"['𒀭', '𒎌']",𒀭𒎌,DINGIR.MEŠ,"['complete', 'complete']",0.0,,,Q003450,1,5
4833,Q003450.1.6,mušīm[one who determines]N,mu-⸢šim⸣,mušīm,mušimmu,one who determines,N,"['𒈬', '𒋆']",𒈬𒋆,mu-⸢šim⸣,"['complete', 'damaged']",0.25,,,Q003450,1,6
4834,Q003450.1.7,šīmāti[fate]N,NAM.MEŠ,šīmāti,šīmtu,fate,N,"['𒉆', '𒎌']",𒉆𒎌,NAM.MEŠ,"['complete', 'complete']",0.0,,,Q003450,1,7
4835,Q003450.2.1,Marduk[1]DN,{d}AMAR.UTU,Marduk,Marduk,1,DN,"['𒀭', '𒀫', '𒌓']",𒀭𒀫𒌓,{d}AMAR.UTU,"['complete', 'complete', 'complete']",0.0,DN,,Q003450,2,1
4836,Q003450.2.2,muštēšir[one who sets straight]N,muš-te-⸢šir⸣,muštēšir,muštēširu,one who sets straight,N,"['𒈲', '𒋼', '𒋓']",𒈲𒋼𒋓,muš-te-⸢šir⸣,"['complete', 'complete', 'damaged']",0.17,,,Q003450,2,2
4837,Q003450.2.3,uṣurtu[drawing//plan]N$uṣurāt,u₂-ṣu-rat,uṣurāt,uṣurtu,plan,N,"['𒌑', '𒍮', '𒋥']",𒌑𒍮𒋥,u₂-ṣu-rat,"['complete', 'complete', 'complete']",0.0,,,Q003450,2,3
