,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word
14002,Q003430.2.1,Upparia[1]GN,{[kur}u₂-pa-ri-a,Upparia,Uppuria,1,GN,"['𒆳', '𒌑', '𒉺', '𒊑', '𒀀']",𒆳𒌑𒉺𒊑𒀀,{[KUR]}[u₂-pa-ri-a],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,GN,,Q003430,2,1
14003,Q003430.2.2,Bustus[]GN$,{kur}bu-us-tu-us],Bustus,Bustus,1,GN,"['𒆳', '𒁍', '𒊻', '𒌅', '𒊻']",𒆳𒁍𒊻𒌅𒊻,{[KUR]}[bu-us-tu-us],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,GN,,Q003430,2,2
14004,Q003430.2.3,Ariarma[Mount Ariarma]GN,{⸢kur⸣}a-ri-ar-ma,Ariarma,Ariarma,Mount Ariarma,GN,"['𒆳', '𒀀', '𒊑', '𒅈', '𒈠']",𒆳𒀀𒊑𒅈𒈠,{⸢KUR⸣}a-ri-ar-ma,"['damaged', 'complete', 'complete', 'complete', 'complete']",0.1,GN,,Q003430,2,3
14005,Q003430.2.4,mātu[land]N$māt,KUR,māt,mātu,land,N,['𒆳'],𒆳,KUR,['complete'],0.0,,,Q003430,2,4
14006,Q003430.2.5,tarlugallu[rooster]N$tarlugallī,DAR.LUGAL.MEŠ{mušen},tarlugallī,tarlugallu,rooster,N,"['𒁯', '𒈗', '𒎌', '𒄷']",𒁯𒈗𒎌𒄷,DAR.LUGAL.MEŠ{MUŠEN},"['complete', 'complete', 'complete', 'complete']",0.0,,,Q003430,2,5
14007,Q003430.2.6,Saksukni[]GN$,{kur}sa-ak-su-⸢uk⸣-[ni,Saksukni,Saksukni,1,GN,"['𒆳', '𒊓', '𒀝', '𒋢', '𒊌', '𒉌']",𒆳𒊓𒀝𒋢𒊌𒉌,{KUR}sa-ak-su-⸢uk⸣-[ni],"['complete', 'complete', 'complete', 'complete', 'damaged', 'missing']",0.25,GN,,Q003430,2,6
14008,Q003430.2.7,Araquttu[]GN$,{kur}a-ra-qu-ut-tu,Araquttu,Araquttu,1,GN,"['𒆳', '𒀀', '𒊏', '𒄣', '𒌓', '𒌅']",𒆳𒀀𒊏𒄣𒌓𒌅,{[KUR]}[a-ra-qu-ut-tu],"['missing', 'missing', 'missing', 'missing', 'missing', 'missing']",1.0,GN,,Q003430,2,7
14009,Q003430.2.8,Karzibra[]GN$,{kur}kar-zi-ib-ra,Karzibra,Karzibra,1,GN,"['𒆳', '𒋼𒀀', '𒍣', '𒅁', '𒊏']",𒆳𒋼𒀀𒍣𒅁𒊏,{[KUR]}[kar-zi-ib-ra],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,GN,,Q003430,2,8
14010,Q003430.2.9,Gukinnana[]GN$,{kur}gu-kin-na-na],Gukinnana,Gukinnana,1,GN,"['𒆳', '𒄖', '𒆥', '𒈾', '𒈾']",𒆳𒄖𒆥𒈾𒈾,{[KUR]}[gu-kin-na-na],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,GN,,Q003430,2,9
14011,Q003430.3.1,Bit-Sagbat[]GN$,{[kur}E₂-sa-ag-ba-at,Bit-Sagbat,Bit-Sagbat,1,GN,"['𒆳', '𒂍', '𒊓', '𒀝', '𒁀', '𒀜']",𒆳𒂍𒊓𒀝𒁀𒀜,{[KUR]}[E₂-sa-ag-ba-at],"['missing', 'missing', 'missing', 'missing', 'missing', 'missing']",1.0,GN,,Q003430,3,1
14012,Q003430.3.2,Silhazi[Mount Silhazi]GN,{kur}si-il-ha-zi,Silhazi,Silhazi,Mount Silhazi,GN,"['𒆳', '𒋛', '𒅋', '𒄩', '𒍣']",𒆳𒋛𒅋𒄩𒍣,{[KUR]}[si-il-ha-zi],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,GN,,Q003430,3,2
14013,Q003430.3.3,ša[that]REL,ša,ša,ša,that,REL,['𒊭'],𒊭,[ša],['missing'],1.0,,,Q003430,3,3
14014,Q003430.3.4,dannūtu[strength//fortress]N$,dan]-nu-tu,dannūtu,dannūtu,fortress,N,"['𒆗', '𒉡', '𒌅']",𒆗𒉡𒌅,[dan]-nu-tu,"['missing', 'complete', 'complete']",0.33,,,Q003430,3,4
14015,Q003430.3.5,ša[of]DET,ša,ša,ša,of,DET,['𒊭'],𒊭,ša,['complete'],0.0,,,Q003430,3,5
14016,Q003430.3.6,mār[citizen]N,DUMU,mār,māru,citizen,N,['𒌉'],𒌉,DUMU,['complete'],0.0,,,Q003430,3,6
14017,Q003430.3.7,Babili[Babylon]SN,KA₂.DINGIR.RA{ki},Babili,Babili,Babylon,SN,"['𒆍', '𒀭', '𒊏', '𒆠']",𒆍𒀭𒊏𒆠,KA₂.DINGIR.RA{KI},"['complete', 'complete', 'complete', 'complete']",0.0,,,Q003430,3,7
14018,Q003430.3.8,qabû[say//call (by name)]V$iqabbûšuni,i-qab-bu-⸢šu₂⸣-[u-ni,iqabbûšuni,qabû,call (by name),V,"['𒄿', '𒃮', '𒁍', '𒋙', '𒌋', '𒉌']",𒄿𒃮𒁍𒋙𒌋𒉌,i-qab-bu-⸢šu₂⸣-[u-ni],"['complete', 'complete', 'complete', 'damaged', 'missing', 'missing']",0.42,,,Q003430,3,8
14019,Q003430.3.9,u,...],,,,u,['x'],x,[x],['missing'],1.0,,,Q003430,3,9
14020,Q003430.4.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,,Q003430,4,1
14021,Q003430.4.2,akšud[conquer]V,⸢ak⸣-šud,akšud,kašādu,conquer,V,"['𒀝', '𒋤']",𒀝𒋤,⸢ak⸣-šud,"['damaged', 'complete']",0.25,,,Q003430,4,2
14022,Q003430.4.3,dīktašunu[defeat]N,di-ik-ta-šu₂-nu,dīktašunu,dīktu,defeat,N,"['𒁲', '𒅅', '𒋫', '𒋙', '𒉡']",𒁲𒅅𒋫𒋙𒉡,di-ik-ta-šu₂-nu,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,Q003430,4,3
14023,Q003430.4.4,adūk[defeat]V,a-duk,adūk,dâku,defeat,V,"['𒀀', '𒂁']",𒀀𒂁,a-duk,"['complete', 'complete']",0.0,,,Q003430,4,4
14024,Q003430.4.5,šallassunu[booty]N,šal-la-su-nu,šallassunu,šallatu,booty,N,"['𒊩', '𒆷', '𒋢', '𒉡']",𒊩𒆷𒋢𒉡,šal-la-su-nu,"['complete', 'complete', 'complete', 'complete']",0.0,,,Q003430,4,5
14025,Q003430.4.6,ašlula[carry off]V,[aš₂-lu-la,ašlula,šalālu,carry off,V,"['𒀾', '𒇻', '𒆷']",𒀾𒇻𒆷,[aš₂-lu-la],"['missing', 'missing', 'missing']",1.0,,,Q003430,4,6
14026,Q003430.4.7,u,...],,,,u,['x'],x,[x],['missing'],1.0,,,Q003430,4,7
14027,Q003430.5.1,sisû[horse]N$sisêšunu,[ANŠE.KUR.RA.MEŠ-šu₂-nu,sisêšunu,sisû,horse,N,"['𒀲', '𒆳', '𒊏', '𒎌', '𒋙', '𒉡']",𒀲𒆳𒊏𒎌𒋙𒉡,[ANŠE].[KUR].[RA].[MEŠ-šu₂-nu],"['missing', 'missing', 'missing', 'missing', 'missing', 'missing']",1.0,,,Q003430,5,1
14028,Q003430.5.2,kūdanu[mule]N$kūdanīšunu,ANŠE.GIR₃.NUN.NA-šu₂-nu,kūdanīšunu,kūdanu,mule,N,"['𒀲', '𒄊', '𒉣', '𒈾', '𒋙', '𒉡']",𒀲𒄊𒉣𒈾𒋙𒉡,[ANŠE].[GIR₃].[NUN].[NA-šu₂-nu],"['missing', 'missing', 'missing', 'missing', 'missing', 'missing']",1.0,,,Q003430,5,2
14029,Q003430.5.3,udru[Bactrian camel]N$udrātišunu,{anše}ud-ra-a-ti-šu₂-nu,udrātišunu,udru,Bactrian camel,N,"['𒀲', '𒌓', '𒊏', '𒀀', '𒋾', '𒋙', '𒉡']",𒀲𒌓𒊏𒀀𒋾𒋙𒉡,{[ANŠE]}[ud-ra-a-ti-šu₂-nu],"['missing', 'missing', 'missing', 'missing', 'missing', 'missing', 'missing']",1.0,,,Q003430,5,3
14030,Q003430.5.4,alpu[ox]N$alpīšunu,GU₄.MEŠ-šu₂-nu],alpīšunu,alpu,ox,N,"['𒄞', '𒎌', '𒋙', '𒉡']",𒄞𒎌𒋙𒉡,[GU₄].[MEŠ-šu₂-nu],"['missing', 'missing', 'missing', 'missing']",1.0,,,Q003430,5,4
14031,Q003430.5.5,ṣēnīšunu[sheep and goats]N,ṣe-e-ni-šu₂-nu,ṣēnīšunu,ṣēnu,sheep and goats,N,"['𒍢', '𒂊', '𒉌', '𒋙', '𒉡']",𒍢𒂊𒉌𒋙𒉡,ṣe-e-ni-šu₂-nu,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,Q003430,5,5
14032,Q003430.5.6,ana[for]PRP,a-na,ana,ana,for,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,,Q003430,5,6
14033,Q003430.5.7,lā[not]MOD,la,lā,lā,not,MOD,['𒆷'],𒆷,la,['complete'],0.0,,,Q003430,5,7
14034,Q003430.5.8,māni[counting]N,ma-ni,māni,mānu,counting,N,"['𒈠', '𒉌']",𒈠𒉌,ma-ni,"['complete', 'complete']",0.0,,,Q003430,5,8
14035,Q003430.5.9,ašlula[carry off]V,aš₂-lu-la,ašlula,šalālu,carry off,V,"['𒀾', '𒇻', '𒆷']",𒀾𒇻𒆷,aš₂-lu-la,"['complete', 'complete', 'complete']",0.0,,,Q003430,5,9
14036,Q003430.5.10,ālānišunu[city]N,⸢URU⸣.[MEŠ-šu₂-nu,ālānišunu,ālu,city,N,"['𒌷', '𒎌', '𒋙', '𒉡']",𒌷𒎌𒋙𒉡,⸢URU⸣.[MEŠ-šu₂-nu],"['damaged', 'missing', 'missing', 'missing']",0.88,,,Q003430,5,10
14037,Q003430.5.11,appul[demolish]V,ap-pul₂,appul,napālu,demolish,V,"['𒀊', '𒁔']",𒀊𒁔,[ap-pul₂],"['missing', 'missing']",1.0,,,Q003430,5,11
14038,Q003430.5.12,aqqur[demolish]V,aq-qur,aqqur,naqāru,demolish,V,"['𒀝', '𒄥']",𒀝𒄥,[aq-qur],"['missing', 'missing']",1.0,,,Q003430,5,12
14039,Q003430.5.13,ina[with]PRP,ina,ina,ina,with,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,,,Q003430,5,13
14040,Q003430.5.14,išāti[fire]N,IZI,išāti,išātu,fire,N,['𒉈'],𒉈,[IZI],['missing'],1.0,,,Q003430,5,14
14041,Q003430.5.15,ašrup[burn]V,aš₂-ru-up,ašrup,šarāpu,burn,V,"['𒀾', '𒊒', '𒌒']",𒀾𒊒𒌒,[aš₂-ru-up],"['missing', 'missing', 'missing']",1.0,,,Q003430,5,15
14042,Q003430.5.16,ana[to]PRP,a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,[a-na],"['missing', 'missing']",1.0,,,Q003430,5,16
14043,Q003430.5.17,tīli[(ruin) mound]N,DU₆,tīli,tīlu,(ruin) mound,N,['𒇯'],𒇯,[DU₆],['missing'],1.0,,,Q003430,5,17
14044,Q003430.5.18,u[and]CNJ,u,u,u,and,CNJ,['𒌋'],𒌋,[u],['missing'],1.0,,,Q003430,5,18
14045,Q003430.5.19,karmu[heap]N$karmē,kar-me,karmē,karmu,heap,N,"['𒋼𒀀', '𒈨']",𒋼𒀀𒈨,[kar-me],"['missing', 'missing']",1.0,,,Q003430,5,19
14046,Q003430.5.20,târu[turn//turn into]V$utēr +.,u₂-ter],utēr,târu,turn into,V,"['𒌑', '𒌁']",𒌑𒌁,[u₂-ter],"['missing', 'missing']",1.0,,,Q003430,5,20
14047,Q003430.6.1,Namri[1]GN,{[kur}nam-ri,Namri,Namri,1,GN,"['𒆳', '𒉆', '𒊑']",𒆳𒉆𒊑,{[KUR]}[nam-ri],"['missing', 'missing', 'missing']",1.0,GN,,Q003430,6,1
14048,Q003430.6.2,Bit-Sangibuti[1]GN,{kur}E₂-sa-an-gi-bu-ti,Bit-Sangibuti,Bit-Sangibuti,1,GN,"['𒆳', '𒂍', '𒊓', '𒀭', '𒄀', '𒁍', '𒋾']",𒆳𒂍𒊓𒀭𒄀𒁍𒋾,{[KUR]}[E₂-sa-an-gi-bu-ti],"['missing', 'missing', 'missing', 'missing', 'missing', 'missing', 'missing']",1.0,GN,,Q003430,6,2
14049,Q003430.6.3,Bit-Hamban[1]GN,{kur}E₂-ha-am-ban],Bit-Hamban,Bit-Hamban,1,GN,"['𒆳', '𒂍', '𒄩', '𒄠', '𒉼']",𒆳𒂍𒄩𒄠𒉼,{[KUR]}[E₂-ha-am-ban],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,GN,,Q003430,6,3
14050,Q003430.6.4,Sumurzu[1]GN,{kur}su-mur-zu,Sumurzu,Sumurzu,1,SN,"['𒆳', '𒋢', '𒄯', '𒍪']",𒆳𒋢𒄯𒍪,{KUR}su-mur-zu,"['complete', 'complete', 'complete', 'complete']",0.0,GN,,Q003430,6,4
14051,Q003430.6.5,Bit-Barrua[1]GN,{kur}E₂-bar-ru-a,Bit-Barrua,Bit-Barru,1,SN,"['𒆳', '𒂍', '𒁇', '𒊒', '𒀀']",𒆳𒂍𒁇𒊒𒀀,{KUR}E₂-bar-ru-a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,GN,,Q003430,6,5
14052,Q003430.6.6,Bit-Zualzaš[1]GN,{kur}E₂-zu-al-za-[aš₂,Bit-Zualzaš,Bit-Zualzaš,1,GN,"['𒆳', '𒂍', '𒍪', '𒀠', '𒍝', '𒀾']",𒆳𒂍𒍪𒀠𒍝𒀾,{KUR}E₂-zu-al-za-[aš₂],"['complete', 'complete', 'complete', 'complete', 'complete', 'missing']",0.17,GN,,Q003430,6,6
14053,Q003430.6.7,Bit-Matti[1]GN,{kur}E₂-ma-at-ti,Bit-Matti,Bit-Matti,1,GN,"['𒆳', '𒂍', '𒈠', '𒀜', '𒋾']",𒆳𒂍𒈠𒀜𒋾,{[KUR]}[E₂-ma-at-ti],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,GN,,Q003430,6,7
14054,Q003430.6.8,Niqqu[1]SN,{uru}niq-qu,Niqqu,Niqqu,1,SN,"['𒌷', '𒊩𒌨', '𒄣']",𒌷𒊩𒌨𒄣,{[URU]}[niq-qu],"['missing', 'missing', 'missing']",1.0,,,Q003430,6,8
14055,Q003430.6.9,ša[of]DET,ša,ša,ša,of,DET,['𒊭'],𒊭,[ša],['missing'],1.0,,,Q003430,6,9
14056,Q003430.6.10,Tupliyaš[1]GN,{kur}tup-li-ia-aš₂,Tupliyaš,Tupliyaš,1,GN,"['𒆳', '𒁾', '𒇷', '𒅀', '𒀾']",𒆳𒁾𒇷𒅀𒀾,{[KUR]}[tup-li-ia-aš₂],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,GN,,Q003430,6,10
14057,Q003430.6.11,Bit-Taranzaya[]GN$,{kur}E₂-tar-an-za-a-a],Bit-Taranzaya,Bit-Taranzaya,1,GN,"['𒆳', '𒂍', '𒋻', '𒀭', '𒍝', '𒀀', '𒀀']",𒆳𒂍𒋻𒀭𒍝𒀀𒀀,{[KUR]}[E₂-tar-an-za-a-a],"['missing', 'missing', 'missing', 'missing', 'missing', 'missing', 'missing']",1.0,GN,,Q003430,6,11
14058,Q003430.7.1,Parsua[]GN$,{[kur}pa-ar-su-a,Parsua,Parsua,1,GN,"['𒆳', '𒉺', '𒅈', '𒋢', '𒀀']",𒆳𒉺𒅈𒋢𒀀,{[KUR]}[pa-ar-su-a],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,GN,,Q003430,7,1
14059,Q003430.7.2,Bit-Zatti[1]GN,{kur}E₂-za-at-ti,Bit-Zatti,Bit-Zatti,1,GN,"['𒆳', '𒂍', '𒍝', '𒀜', '𒋾']",𒆳𒂍𒍝𒀜𒋾,{[KUR]}[E₂-za-at-ti],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,GN,,Q003430,7,2
14060,Q003430.7.3,Bit-Abdadani[1]GN,{kur}E₂-ab-da-da-ni,Bit-Abdadani,Bit-Abdadani,1,GN,"['𒆳', '𒂍', '𒀊', '𒁕', '𒁕', '𒉌']",𒆳𒂍𒀊𒁕𒁕𒉌,{[KUR]}[E₂-ab-da-da-ni],"['missing', 'missing', 'missing', 'missing', 'missing', 'missing']",1.0,GN,,Q003430,7,3
14061,Q003430.7.4,Bit-Kapsi[1]GN,{kur}E₂]-kap-si,Bit-Kapsi,Bit-Kapsi,1,GN,"['𒆳', '𒂍', '𒆏', '𒋛']",𒆳𒂍𒆏𒋛,{[KUR]}[E₂]-kap-si,"['missing', 'missing', 'complete', 'complete']",0.5,GN,,Q003430,7,4
14062,Q003430.7.5,Bit-Sangi[1]GN,{kur}E₂-sa-an-gi,Bit-Sangi,Bit-Sangi,1,GN,"['𒆳', '𒂍', '𒊓', '𒀭', '𒄀']",𒆳𒂍𒊓𒀭𒄀,{KUR}E₂-sa-an-gi,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,GN,,Q003430,7,5
