,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word
10199,Q004178.1.1,ana[for]PRP,a-na,ana,ana,for,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,,Q004178,1,1
10200,Q004178.1.2,"Tukulti-apil-Ešarra[Tiglath-pileser III, king of Assyria]RN",{m}{giš}tukul-ti-A-[e₂-šar₂-ra,Tukulti-apil-Ešarra,Tukulti-apil-Ešarra_III,"Tiglath-pileser III, king of Assyria",RN,"['𒁹', '𒄑', '𒆪', '𒋾', '𒀀', '𒂍', '𒊹', '𒊏']",𒁹𒄑𒆪𒋾𒀀𒂍𒊹𒊏,{m}{GIŠ}tukul-ti-A-[e₂-šar₂-ra],"['complete', 'complete', 'complete', 'complete', 'complete', 'missing', 'missing', 'missing']",0.38,RN,,Q004178,1,2
10201,Q004178.1.3,u,...],,,,u,['x'],x,[x],['missing'],1.0,,,Q004178,1,3
10202,Q004178.2.1,šar[king]N,MAN,šar,šarru,king,N,['𒎙'],𒎙,MAN,['complete'],0.0,,,Q004178,2,1
10203,Q004178.2.2,mātu[land]N$mātāti,KUR.KUR.⸢MEŠ⸣,mātāti,mātu,land,N,"['𒆳', '𒆳', '𒎌']",𒆳𒆳𒎌,KUR.KUR.⸢MEŠ⸣,"['complete', 'complete', 'damaged']",0.17,,,Q004178,2,2
10204,Q004178.2.3,šarhu[proud]AJ$šarhi,[šar-hi,šarhi,šarhu,proud,AJ,"['𒊬', '𒄭']",𒊬𒄭,[šar-hi],"['missing', 'missing']",1.0,,,Q004178,2,3
10205,Q004178.2.4,u +.,...],,,,u,['x'],x,[x],['missing'],1.0,,,Q004178,2,4
10206,Q004178.3.1,Kidite[provincial governor]PN$,{m}ki-di-te-e,Kidite,Kidite,provincial governor,PN,"['𒁹', '𒆠', '𒁲', '𒋼', '𒂊']",𒁹𒆠𒁲𒋼𒂊,{m}ki-di-te-e,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,Q004178,3,1
10207,Q004178.3.2,šaknu[appointee//governor]N$šakin&mātu[land]N$māti,GAR.⸢KUR⸣,šakin,šaknu,governor,N,"['𒃻', '𒆳']",𒃻𒆳,GAR.⸢KUR⸣,"['complete', 'damaged']",0.25,,,Q004178,3,2
10208,Q004178.3.2,šaknu[appointee//governor]N$šakin&mātu[land]N$māti,GAR.⸢KUR⸣,māti,mātu,land,N,"['𒃻', '𒆳']",𒃻𒆳,GAR.⸢KUR⸣,"['complete', 'damaged']",0.25,,,Q004178,3,2
10209,Q004178.3.3,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,,Q004178,3,3
10210,Q004178.4.1,u[and]CNJ,u₃,u,u,and,CNJ,['𒅇'],𒅇,u₃,['complete'],0.0,,,Q004178,4,1
10211,Q004178.4.2,Arraphayu[of Arrapha]EN$Arraphaya,ar-rap-ha-ia,Arraphaya,Arraphayu,of Arrapha,EN,"['𒅈', '𒊐', '𒄩', '𒅀']",𒅈𒊐𒄩𒅀,ar-rap-ha-ia,"['complete', 'complete', 'complete', 'complete']",0.0,,,Q004178,4,2
10212,Q004178.4.3,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,,Q004178,4,3
10213,Q004178.5.1,terṣu[pointing//protégé]N$tiriṣ,ti-ri-iṣ,tiriṣ,terṣu,protégé,N,"['𒋾', '𒊑', '𒄑']",𒋾𒊑𒄑,ti-ri-iṣ,"['complete', 'complete', 'complete']",0.0,,,Q004178,5,1
10214,Q004178.5.2,qātu[hand]N$qātī,ŠU.II,qātī,qātu,hand,N,"['𒋗', '𒅀']",𒋗𒅀,ŠU.II,"['complete', 'complete']",0.0,,,Q004178,5,2
10215,Q004178.5.3,"Tukulti-apil-Ešarra[Tiglath-pileser III, king of Assyria]RN",{<m>}{giš}⸢tukul⸣-[ti-A-e₂-šar₂-ra,Tukulti-apil-Ešarra,Tukulti-apil-Ešarra_III,"Tiglath-pileser III, king of Assyria",RN,"['𒁹', '𒄑', '𒆪', '𒋾', '𒀀', '𒂍', '𒊹', '𒊏']",𒁹𒄑𒆪𒋾𒀀𒂍𒊹𒊏,{m}{GIŠ}⸢tukul⸣-[ti-A-e₂-šar₂-ra],"['complete', 'complete', 'damaged', 'missing', 'missing', 'missing', 'missing', 'missing']",0.69,RN,,Q004178,5,3
10216,Q004178.5.4,šar[king]N,MAN,šar,šarru,king,N,['𒎙'],𒎙,[MAN],['missing'],1.0,,,Q004178,5,4
10217,Q004178.5.5,māt[land]N,KUR,māt,mātu,land,N,['𒆳'],𒆳,[KUR],['missing'],1.0,,,Q004178,5,5
10218,Q004178.5.6,Aššur[Assyria]GN,AŠ,Aššur,Aššur,Assyria,GN,['𒀸'],𒀸,[AŠ],['missing'],1.0,GN,,Q004178,5,6
