,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word
8804,Q003624.1.1,ēkal[palace]N,E₂.GAL,ēkal,ēkallu,palace,N,"['𒂍', '𒃲']",𒂍𒃲,E₂.GAL,"['complete', 'complete']",0.0,,,Q003624,1,1
8805,Q003624.1.2,"Salmanu-ašared_V[Shalmaneser V, king of Assyria]RN$Salmanu-ašared",{m}{d}SILIM-[man-MAŠ],Salmanu-ašared,Salmanu-ašared_V,"Shalmaneser V, king of Assyria",RN,"['𒁹', '𒀭', '𒁲', '𒎙', '𒈦']",𒁹𒀭𒁲𒎙𒈦,{m}{d}SILIM-[man-MAŠ],"['complete', 'complete', 'complete', 'missing', 'missing']",0.4,RN,,Q003624,1,2
8806,Q003624.1.3,šar[king]N,⸢MAN⸣,šar,šarru,king,N,['𒎙'],𒎙,⸢MAN⸣,['damaged'],0.5,,,Q003624,1,3
8807,Q003624.1.4,māt[land]N,KUR,māt,mātu,land,N,['𒆳'],𒆳,KUR,['complete'],0.0,,,Q003624,1,4
8808,Q003624.1.5,Aššur[Assyria]GN,AŠ,Aššur,Aššur,Assyria,GN,['𒀸'],𒀸,AŠ,['complete'],0.0,GN,,Q003624,1,5
8809,Q003624.2.1,n,2,,,,n,['𒈫'],𒈫,2,['complete'],0.0,NUMBER,,Q003624,2,1
8810,Q003624.2.2,manê[a unit of weight]N,MA.NA,manê,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,,,Q003624,2,2
8811,Q003624.2.3,ša[of]DET,ša₂,ša,ša,of,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,,,Q003624,2,3
8812,Q003624.2.4,šarri[king]N +.,⸢LUGAL⸣,šarri,šarru,king,N,['𒈗'],𒈗,⸢LUGAL⸣,['damaged'],0.5,,,Q003624,2,4
8813,Q003624.3.1,%arc:mnn=,mnn,,,,,,,,,,,ARAMAIC,Q003624,3,1
8814,Q003624.3.2,%arc:2=,2,,,,,,,,,,,ARAMAIC,Q003624,3,2
8815,Q003624.3.3,%arc:b=,b,,,,,,,,,,,ARAMAIC,Q003624,3,3
8816,Q003624.4.1,%arc:zy=,zy,,,,,,,,,,,ARAMAIC,Q003624,4,1
8817,Q003624.4.2,%arc:ʾrqʾ=,ʾrqʾ,,,,,,,,,,,ARAMAIC,Q003624,4,2
8818,Q003624.5.1,%arc:mnyn=,mnyn,,,,,,,,,,,ARAMAIC,Q003624,5,1
8819,Q003624.5.2,%arc:zy=,zy,,,,,,,,,,,ARAMAIC,Q003624,5,2
8820,Q003624.5.3,%arc:mlk=,mlk,,,,,,,,,,,ARAMAIC,Q003624,5,3
