,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word
7252,Q006330.2.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,,Q006330,2,1
7253,Q006330.2.2,zaʾānu[be(come) adorned//decorate]V$uzaʾʾinšunūtima,u₂]-za-ʾi-in-šu₂-nu-ti-ma,uzaʾʾinšunūtima,zaʾānu,decorate,V,"['𒌑', '𒍝', '𒀪', '𒅔', '𒋙', '𒉡', '𒋾', '𒈠']",𒌑𒍝𒀪𒅔𒋙𒉡𒋾𒈠,[u₂]-za-ʾi-in-šu₂-nu-ti-ma,"['missing', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.12,,,Q006330,2,2
7254,Q006330.2.3,ana[to]PRP,a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,,Q006330,2,3
7255,Q006330.2.4,mātu[land]N$mātišunu,KUR-šu-nu,mātišunu,mātu,land,N,"['𒆳', '𒋗', '𒉡']",𒆳𒋗𒉡,KUR-šu-nu,"['complete', 'complete', 'complete']",0.0,,,Q006330,2,4
7256,Q006330.2.5,illikū[go]V,il-li-ku,illikū,alāku,go,V,"['𒅋', '𒇷', '𒆪']",𒅋𒇷𒆪,il-li-ku,"['complete', 'complete', 'complete']",0.0,,,Q006330,2,5
7257,Q006330.2.6,ālāni[city]N,URU.MEŠ,ālāni,ālu,city,N,"['𒌷', '𒎌']",𒌷𒎌,URU.MEŠ,"['complete', 'complete']",0.0,,,Q006330,2,6
7258,Q006330.2.7,šuātunu[those]IP,šu-a-⸢tu⸣-[nu,šuātunu,šuātunu,those,IP,"['𒋗', '𒀀', '𒌅', '𒉡']",𒋗𒀀𒌅𒉡,šu-a-⸢tu⸣-[nu],"['complete', 'complete', 'damaged', 'missing']",0.38,,,Q006330,2,7
7259,Q006330.2.8,ana[for]PRP,a-na],ana,ana,for,PRP,"['𒀀', '𒈾']",𒀀𒈾,[a-na],"['missing', 'missing']",1.0,,,Q006330,2,8
7260,Q006330.2.9,eššūti[newness]N,eš-šu-ti,eššūti,eššūtu,newness,N,"['𒌍', '𒋗', '𒋾']",𒌍𒋗𒋾,eš-šu-ti,"['complete', 'complete', 'complete']",0.0,,,Q006330,2,9
7261,Q006330.2.10,ēpuš[build]V,DU₃-uš,ēpuš,epēšu,build,V,"['𒆕', '𒍑']",𒆕𒍑,DU₃-uš,"['complete', 'complete']",0.0,,,Q006330,2,10
7262,Q006330.2.11,ina[on]PRP,i-na,ina,ina,on,PRP,"['𒄿', '𒈾']",𒄿𒈾,i-na,"['complete', 'complete']",0.0,,,Q006330,2,11
7263,Q006330.2.12,muhhi[skull]N,UGU,muhhi,muhhu,skull,N,['𒌋𒅗'],𒌋𒅗,UGU,['complete'],0.0,,,Q006330,2,12
7264,Q006330.2.13,tīlu[(ruin) mound]N$tīli,DU₆,tīli,tīlu,(ruin) mound,N,['𒇯'],𒇯,DU₆,['complete'],0.0,,,Q006330,2,13
7265,Q006330.2.14,kamru[piled up]AJ$kamri,kam-ri,kamri,kamru,piled up,AJ,"['𒄰', '𒊑']",𒄰𒊑,kam-ri,"['complete', 'complete']",0.0,,,Q006330,2,14
7266,Q006330.3.1,ša[that]REL,[ša₂,ša,ša,that,REL,['𒃻'],𒃻,[ša₂],['missing'],1.0,,,Q006330,3,1
7267,Q006330.3.2,Humut[]SN$,{uru}hu-mut,Humut,Humut,1,SN,"['𒌷', '𒄷', '𒄷𒄭']",𒌷𒄷𒄷𒄭,{[URU]}[hu-mut],"['missing', 'missing', 'missing']",1.0,,,Q006330,3,2
7268,Q006330.3.3,qabû[say//call (by name)]V$iqabbûšuni,i]-⸢qab⸣-bu-šu-ni,iqabbûšuni,qabû,call (by name),V,"['𒄿', '𒃮', '𒁍', '𒋗', '𒉌']",𒄿𒃮𒁍𒋗𒉌,[i]-⸢qab⸣-bu-šu-ni,"['missing', 'damaged', 'complete', 'complete', 'complete']",0.3,,,Q006330,3,3
7269,Q006330.3.4,ālu[city]N$āla,URU,āla,ālu,city,N,['𒌷'],𒌷,URU,['complete'],0.0,,,Q006330,3,4
7270,Q006330.3.5,ēpuš[build]V,DU₃-uš,ēpuš,epēšu,build,V,"['𒆕', '𒍑']",𒆕𒍑,DU₃-uš,"['complete', 'complete']",0.0,,,Q006330,3,5
7271,Q006330.3.6,ultu[from]PRP,ul-tu,ultu,ištu,from,PRP,"['𒌌', '𒌅']",𒌌𒌅,ul-tu,"['complete', 'complete']",0.0,,,Q006330,3,6
7272,Q006330.3.7,uššēšu[foundation]N,uš-še-šu,uššēšu,uššu,foundation,N,"['𒍑', '𒊺', '𒋗']",𒍑𒊺𒋗,uš-še-šu,"['complete', 'complete', 'complete']",0.0,,,Q006330,3,7
7273,Q006330.3.8,adi[to]PRP,a-di,adi,adi,to,PRP,"['𒀀', '𒁲']",𒀀𒁲,a-di,"['complete', 'complete']",0.0,,,Q006330,3,8
7274,Q006330.3.9,gabadibbu[parapet]N$gabadibbēšu,gaba-dib-be₂-e-⸢šu,gabadibbēšu,gabadibbu,parapet,N,"['𒃮', '𒁳', '𒁉', '𒂊', '𒋗']",𒃮𒁳𒁉𒂊𒋗,gaba-dib-be₂-e-⸢šu⸣,"['complete', 'complete', 'complete', 'complete', 'damaged']",0.1,,,Q006330,3,9
7275,Q006330.3.10,raṣāpu[erect//build]V$arṣip,ar⸣-[ṣi-ip,arṣip,raṣāpu,build,V,"['𒅈', '𒍢', '𒅁']",𒅈𒍢𒅁,⸢ar⸣-[ṣi-ip],"['damaged', 'missing', 'missing']",0.83,,,Q006330,3,10
7276,Q006330.3.11,ušaklil[complete]V,u₂]-šak-lil,ušaklil,šuklulu,complete,V,"['𒌑', '𒊕', '𒇸']",𒌑𒊕𒇸,[u₂]-šak-lil,"['missing', 'complete', 'complete']",0.33,,,Q006330,3,11
7277,Q006330.3.12,ēkal[palace]N,E₂.GAL,ēkal,ēkallu,palace,N,"['𒂍', '𒃲']",𒂍𒃲,E₂.GAL,"['complete', 'complete']",0.0,,,Q006330,3,12
7278,Q006330.3.13,mūšab[residence]N,mu-šab,mūšab,mūšabu,residence,N,"['𒈬', '𒉺𒅁']",𒈬𒉺𒅁,mu-šab,"['complete', 'complete']",0.0,,,Q006330,3,13
7279,Q006330.3.14,šarrūtiya[kingship]N,LUGAL-ti-ia,šarrūtiya,šarrūtu,kingship,N,"['𒈗', '𒋾', '𒅀']",𒈗𒋾𒅀,LUGAL-ti-ia,"['complete', 'complete', 'complete']",0.0,,,Q006330,3,14
7280,Q006330.4.1,ina[in]PRP,[i-na,ina,ina,in,PRP,"['𒄿', '𒈾']",𒄿𒈾,[i-na],"['missing', 'missing']",1.0,,,Q006330,4,1
7281,Q006330.4.2,libbi[interior]N,lib₃-bi,libbi,libbu,interior,N,"['𒊮', '𒁉']",𒊮𒁉,[lib₃-bi],"['missing', 'missing']",1.0,,,Q006330,4,2
7282,Q006330.4.3,addi[lay]V,ad-di],addi,nadû,lay,V,"['𒀜', '𒁲']",𒀜𒁲,[ad-di],"['missing', 'missing']",1.0,,,Q006330,4,3
7283,Q006330.4.4,Kar-Aššur[]SN$,{⸢uru⸣}kar-aš-šur,Kar-Aššur,Kar-Aššur,1,SN,"['𒌷', '𒋼𒀀', '𒀸', '𒋩']",𒌷𒋼𒀀𒀸𒋩,{⸢URU⸣}kar-aš-šur,"['damaged', 'complete', 'complete', 'complete']",0.12,,,Q006330,4,4
7284,Q006330.4.5,šumu[name]N$šumšu,MU-šu,šumšu,šumu,name,N,"['𒈬', '𒋗']",𒈬𒋗,MU-šu,"['complete', 'complete']",0.0,,,Q006330,4,5
7285,Q006330.4.6,nabû[name]V$abbi,ab-bi,abbi,nabû,name,V,"['𒀊', '𒁉']",𒀊𒁉,ab-bi,"['complete', 'complete']",0.0,,,Q006330,4,6
7286,Q006330.4.7,kakki[weapon]N,{giš}TUKUL,kakki,kakku,weapon,N,"['𒄑', '𒆪']",𒄑𒆪,{GIŠ}TUKUL,"['complete', 'complete']",0.0,,,Q006330,4,7
7287,Q006330.4.8,Aššur[1]DN,aš-šur,Aššur,Aššur,1,DN,"['𒀸', '𒋩']",𒀸𒋩,aš-šur,"['complete', 'complete']",0.0,DN,,Q006330,4,8
7288,Q006330.4.9,bēliya[lord]N,EN-ia,bēliya,bēlu,lord,N,"['𒂗', '𒅀']",𒂗𒅀,EN-ia,"['complete', 'complete']",0.0,,,Q006330,4,9
7289,Q006330.4.10,ina[in]PRP,i-na,ina,ina,in,PRP,"['𒄿', '𒈾']",𒄿𒈾,i-na,"['complete', 'complete']",0.0,,,Q006330,4,10
7290,Q006330.4.11,libbi[interior]N,lib₃-bi,libbi,libbu,interior,N,"['𒊮', '𒁉']",𒊮𒁉,lib₃-bi,"['complete', 'complete']",0.0,,,Q006330,4,11
