,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word
13470,Q003467.1.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,,Q003467,1,1
13471,Q003467.1.2,u,x,,,,u,['x'],x,x,['complete'],0.0,,,Q003467,1,2
13472,Q003467.1.3,u,x,,,,u,['x'],x,x,['complete'],0.0,,,Q003467,1,3
13473,Q003467.1.4,u,x,,,,u,['x'],x,x,['complete'],0.0,,,Q003467,1,4
13474,Q003467.1.5,u,x,,,,u,['x'],x,x,['complete'],0.0,,,Q003467,1,5
13475,Q003467.1.6,u,MEŠ,,,,u,['𒎌'],𒎌,MEŠ,['complete'],0.0,,,Q003467,1,6
13476,Q003467.1.7,u,x,,,,u,['x'],x,x,['complete'],0.0,,,Q003467,1,7
13477,Q003467.1.8,u,x,,,,u,['x'],x,x,['complete'],0.0,,,Q003467,1,8
13478,Q003467.1.9,u,x-šu₂-nu-ti-ma,,,,u,"['x', '𒋙', '𒉡', '𒋾', '𒈠']",x𒋙𒉡𒋾𒈠,x-šu₂-nu-ti-ma,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,Q003467,1,9
13479,Q003467.2.1,u,[...]-šu₂-nu,,,,u,"['x', '𒋙', '𒉡']",x𒋙𒉡,[x]šu₂-nu,"['missing', 'complete', 'complete']",0.33,,,Q003467,2,1
13480,Q003467.2.2,aqbi[command]V,⸢aq⸣-bi,aqbi,qabû,command,V,"['𒀝', '𒁉']",𒀝𒁉,⸢aq⸣-bi,"['damaged', 'complete']",0.25,,,Q003467,2,2
13481,Q003467.2.3,bābu[gate]N$bābātišunu,⸢KA₂.MEŠ⸣-šu₂-nu,bābātišunu,bābu,gate,N,"['𒆍', '𒎌', '𒋙', '𒉡']",𒆍𒎌𒋙𒉡,⸢KA₂⸣.⸢MEŠ⸣-šu₂-nu,"['damaged', 'damaged', 'complete', 'complete']",0.25,,,Q003467,2,3
13482,Q003467.2.4,edlu[shut]AJ$edlāte,ed-la-te,edlāte,edlu,shut,AJ,"['𒀉', '𒆷', '𒋼']",𒀉𒆷𒋼,ed-la-te,"['complete', 'complete', 'complete']",0.0,,,Q003467,2,4
