,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word
2751,Q003452.1.1,ēkal[palace]N,E₂.GAL,ēkal,ēkallu,palace,N,"['𒂍', '𒃲']",𒂍𒃲,E₂.GAL,"['complete', 'complete']",0.0,,,Q003452,1,1
2752,Q003452.1.2,"Tukulti-apil-Ešarra[Tiglath-pileser III, king of Assyria]RN",{m}TUKUL-A-e₂-šar₂-ra,Tukulti-apil-Ešarra,Tukulti-apil-Ešarra_III,"Tiglath-pileser III, king of Assyria",RN,"['𒁹', '𒆪', '𒀀', '𒂍', '𒊹', '𒊏']",𒁹𒆪𒀀𒂍𒊹𒊏,{m}TUKUL-A-e₂-šar₂-ra,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,RN,,Q003452,1,2
2753,Q003452.1.3,šarru[king]N,LUGAL,šarru,šarru,king,N,['𒈗'],𒈗,LUGAL,['complete'],0.0,,,Q003452,1,3
2754,Q003452.1.4,rabû[great]AJ,GAL-u₂,rabû,rabû,great,AJ,"['𒃲', '𒌑']",𒃲𒌑,GAL-u₂,"['complete', 'complete']",0.0,,,Q003452,1,4
2755,Q003452.1.5,šarru[king]N,LUGAL,šarru,šarru,king,N,['𒈗'],𒈗,LUGAL,['complete'],0.0,,,Q003452,1,5
2756,Q003452.1.6,dannu[strong]AJ,dan-nu,dannu,dannu,strong,AJ,"['𒆗', '𒉡']",𒆗𒉡,dan-nu,"['complete', 'complete']",0.0,,,Q003452,1,6
2757,Q003452.1.7,šar[king]N,LUGAL,šar,šarru,king,N,['𒈗'],𒈗,LUGAL,['complete'],0.0,,,Q003452,1,7
2758,Q003452.1.8,kiššati[world]N,⸢ŠU₂⸣,kiššati,kiššatu,world,N,['𒋙'],𒋙,⸢ŠU₂⸣,['damaged'],0.5,,,Q003452,1,8
2759,Q003452.1.9,šar[king]N,LUGAL,šar,šarru,king,N,['𒈗'],𒈗,LUGAL,['complete'],0.0,,,Q003452,1,9
2760,Q003452.1.10,māt[land]N,KUR,māt,mātu,land,N,['𒆳'],𒆳,KUR,['complete'],0.0,,,Q003452,1,10
2761,Q003452.1.11,Aššur[Assyria]GN,aš-šur,Aššur,Aššur,Assyria,GN,"['𒀸', '𒋩']",𒀸𒋩,aš-šur,"['complete', 'complete']",0.0,GN,,Q003452,1,11
2762,Q003452.1.12,šar[king]N,LUGAL,šar,šarru,king,N,['𒈗'],𒈗,LUGAL,['complete'],0.0,,,Q003452,1,12
2763,Q003452.1.13,māt[land]N,KUR,māt,mātu,land,N,['𒆳'],𒆳,KUR,['complete'],0.0,,,Q003452,1,13
2764,Q003452.1.14,Šumeri[Sumer]GN,šu-me-ri,Šumeri,Šumeru,Šumeru,GN,"['𒋗', '𒈨', '𒊑']",𒋗𒈨𒊑,šu-me-ri,"['complete', 'complete', 'complete']",0.0,GN,,Q003452,1,14
2765,Q003452.1.15,u[and]CNJ,<u₃>,u,u,and,CNJ,['𒅇'],𒅇,u₃,['complete'],0.0,,,Q003452,1,15
2766,Q003452.1.16,Akkadi[1]GN,URI{ki},Akkadi,Akkad,1,GN,"['𒌵', '𒆠']",𒌵𒆠,URI{KI},"['complete', 'complete']",0.0,GN,,Q003452,1,16
2767,Q003452.1.17,šar[king]N,LUGAL,šar,šarru,king,N,['𒈗'],𒈗,LUGAL,['complete'],0.0,,,Q003452,1,17
2768,Q003452.1.18,kibrāt[quarter]N,kib-rat,kibrāt,kibru,quarter,N,"['𒄒', '𒋥']",𒄒𒋥,kib-rat,"['complete', 'complete']",0.0,,,Q003452,1,18
2769,Q003452.1.19,erbetti[four]NU,LIMMU₂-[ti],erbetti,erbe,four,NU,"['𒇹', '𒋾']",𒇹𒋾,LIMMU₂-[ti],"['complete', 'missing']",0.5,,,Q003452,1,19
2770,Q003452.2.1,amru[seen one//chosen one]N'N$,am-ru,amru,amru,chosen one,N,"['𒄠', '𒊒']",𒄠𒊒,am-ru,"['complete', 'complete']",0.0,,,Q003452,2,1
2771,Q003452.2.2,nīš[lifting]N,ni-iš,nīš,nīšu,lifting,N,"['𒉌', '𒅖']",𒉌𒅖,ni-iš,"['complete', 'complete']",0.0,,,Q003452,2,2
2772,Q003452.2.3,īnī[eye]N,IGI.II,īnī,īnu,eye,N,"['𒅆', '𒅀']",𒅆𒅀,IGI.II,"['complete', 'complete']",0.0,,,Q003452,2,3
2773,Q003452.2.4,Enlil[1]DN,{d}⸢BAD⸣,Enlil,Enlil,1,DN,"['𒀭', '𒁁']",𒀭𒁁,{d}⸢BAD⸣,"['complete', 'damaged']",0.25,DN,,Q003452,2,4
2774,Q003452.2.5,šarru[king]N,LUGAL,šarru,šarru,king,N,['𒈗'],𒈗,LUGAL,['complete'],0.0,,,Q003452,2,5
2775,Q003452.2.6,ša[who]REL,ša₂,ša,ša,who,REL,['𒃻'],𒃻,ša₂,['complete'],0.0,,,Q003452,2,6
