,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word
9868,Q003455.2.1,u,[...]-qi,,,,u,"['x', '𒆥']",x𒆥,[x]qi,"['missing', 'complete']",0.5,,,Q003455,2,1
9869,Q003455.2.2,ša[of]DET,ša₂,ša,ša,of,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,,,Q003455,2,2
9870,Q003455.2.3,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,,Q003455,2,3
9871,Q003455.2.4,Hatarikka[1]SN,{uru}ha-ta-rik-ka,Hatarikka,Hatarikka,1,SN,"['𒌷', '𒄩', '𒋫', '𒋆', '𒅗']",𒌷𒄩𒋫𒋆𒅗,{URU}ha-ta-rik-ka,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,Q003455,2,4
9872,Q003455.2.5,adi[to]PRP,a-di,adi,adi,to,PRP,"['𒀀', '𒁲']",𒀀𒁲,a-di,"['complete', 'complete']",0.0,,,Q003455,2,5
9873,Q003455.2.6,Saue[Mount Saue]GN,{kur}sa-u₂-[e],Saue,Saue,Mount Saue,GN,"['𒆳', '𒊓', '𒌑', '𒂊']",𒆳𒊓𒌑𒂊,{KUR}sa-u₂-[e],"['complete', 'complete', 'complete', 'missing']",0.25,GN,,Q003455,2,6
9874,Q003455.3.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,,Q003455,3,1
9875,Q003455.3.2,Gubla[Gabala]SN,{uru]}gu-⸢ub⸣-[la,Gubla,Gubla,Gabala,SN,"['𒌷', '𒄖', '𒌒', '𒆷']",𒌷𒄖𒌒𒆷,{[URU]}gu-⸢ub⸣-[la],"['missing', 'complete', 'damaged', 'missing']",0.62,,,Q003455,3,2
9876,Q003455.3.3,u,...,,,,u,['x'],x,[x],['missing'],1.0,,,Q003455,3,3
9877,Q003455.3.4,Ṣimirra[1]SN,{uru}ṣi]-mir-ra,Ṣimirra,Ṣimirra,1,SN,"['𒌷', '𒍢', '𒂇', '𒊏']",𒌷𒍢𒂇𒊏,{[URU]}[ṣi]-mir-ra,"['missing', 'missing', 'complete', 'complete']",0.5,,,Q003455,3,4
9878,Q003455.3.5,Arqa[1]SN,{uru}ar-qa-a,Arqa,Arqa,1,SN,"['𒌷', '𒅈', '𒋡', '𒀀']",𒌷𒅈𒋡𒀀,{URU}ar-qa-a,"['complete', 'complete', 'complete', 'complete']",0.0,,,Q003455,3,5
9879,Q003455.3.6,Zimarra[]SN$,{uru}zi-mar-[ra],Zimarra,Zimarra,1,SN,"['𒌷', '𒍣', '𒈥', '𒊏']",𒌷𒍣𒈥𒊏,{URU}zi-mar-[ra],"['complete', 'complete', 'complete', 'missing']",0.25,,,Q003455,3,6
9880,Q003455.4.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,,Q003455,4,1
9881,Q003455.4.2,Usnu[1]SN,{uru]}us-nu-u₂,Usnu,Usnu,1,SN,"['𒌷', '𒊻', '𒉡', '𒌑']",𒌷𒊻𒉡𒌑,{[URU]}us-nu-u₂,"['missing', 'complete', 'complete', 'complete']",0.25,,,Q003455,4,2
9882,Q003455.4.3,Siʾannu[1]SN,{[uru}si-an-nu,Siʾannu,Siʾannu,1,SN,"['𒌷', '𒋛', '𒀭', '𒉡']",𒌷𒋛𒀭𒉡,{[URU]}[si-an-nu],"['missing', 'missing', 'missing', 'missing']",1.0,,,Q003455,4,3
9883,Q003455.4.4,Maʾaraba[]SN$,{uru}ma]-ʾa-ra-ba-a,Maʾaraba,Maʾaraba,1,SN,"['𒌷', '𒈠', '𒀪', '𒊏', '𒁀', '𒀀']",𒌷𒈠𒀪𒊏𒁀𒀀,{[URU]}[ma]-ʾa-ra-ba-a,"['missing', 'missing', 'complete', 'complete', 'complete', 'complete']",0.33,,,Q003455,4,4
