,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word
3505,Q003435.3.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,,Q003435,3,1
3506,Q003435.3.2,u,x,,,,u,['x'],x,x,['complete'],0.0,,,Q003435,3,2
3507,Q003435.3.3,u,x,,,,u,['x'],x,x,['complete'],0.0,,,Q003435,3,3
3508,Q003435.3.4,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,,Q003435,3,4
3509,Q003435.3.5,u,ti,,,,u,['𒋾'],𒋾,ti,['complete'],0.0,,,Q003435,3,5
3510,Q003435.3.6,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,,Q003435,3,6
3511,Q003435.4.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,,Q003435,4,1
3512,Q003435.4.2,kīma[like]PRP,GIM],kīma,kīma,like,PRP,['𒁶'],𒁶,[GIM],['missing'],1.0,,,Q003435,4,2
3513,Q003435.4.3,imbari[fog]N,im-ba-⸢ri,imbari,imbaru,fog,N,"['𒅎', '𒁀', '𒊑']",𒅎𒁀𒊑,im-ba-⸢ri⸣,"['complete', 'complete', 'damaged']",0.17,,,Q003435,4,3
3514,Q003435.4.4,sahāpu[envelop]V$ashupšu,as⸣-[hu-up]-šu₂,ashupšu,sahāpu,envelop,V,"['𒊍', '𒄷', '𒌒', '𒋙']",𒊍𒄷𒌒𒋙,⸢as⸣-[hu-up]-šu₂,"['damaged', 'missing', 'missing', 'complete']",0.62,,,Q003435,4,4
3515,Q003435.4.5,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,,Q003435,4,5
3516,Q003435.5.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,,Q003435,5,1
3517,Q003435.5.2,ša[of]DET,ša,ša,ša,of,DET,['𒊭'],𒊭,[ša],['missing'],1.0,,,Q003435,5,2
3518,Q003435.5.3,n,16,,,,n,['𒌋𒐋'],𒌋𒐋,[16],['missing'],1.0,NUMBER,,Q003435,5,3
3519,Q003435.5.4,nagê[district]N,na-ge-e,nagê,nagû,district,N,"['𒈾', '𒄀', '𒂊']",𒈾𒄀𒂊,na-ge-e,"['complete', 'complete', 'complete']",0.0,,,Q003435,5,4
3520,Q003435.5.5,ša[of]DET,ša₂,ša,ša,of,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,,,Q003435,5,5
3521,Q003435.5.6,Bit-Humri[Israel]GN$Bit-Humria,{kur}E₂-⸢hu-um⸣-[ri-a],Bit-Humria,Bit-Humri,Israel,GN,"['𒆳', '𒂍', '𒄷', '𒌝', '𒊑', '𒀀']",𒆳𒂍𒄷𒌝𒊑𒀀,{KUR}E₂-⸢hu-um⸣-[ri-a],"['complete', 'complete', 'damaged', 'damaged', 'missing', 'missing']",0.5,GN,,Q003435,5,6
3522,Q003435.5.7,qaqqariš[(down) to the ground//to ground level]AV$,qa-[aq-qa-riš,qaqqariš,qaqqariš,to ground level,AV,"['𒋡', '𒀝', '𒋡', '𒊕']",𒋡𒀝𒋡𒊕,qa-[aq-qa-riš],"['complete', 'missing', 'missing', 'missing']",0.75,,,Q003435,5,7
3523,Q003435.5.8,amnu[count]V,am-nu,amnu,manû,count,V,"['𒄠', '𒉡']",𒄠𒉡,[am-nu],"['missing', 'missing']",1.0,,,Q003435,5,8
3524,Q003435.5.9,u,...],,,,u,['x'],x,[x],['missing'],1.0,,,Q003435,5,9
3525,Q003435.6.1,u,[...]-ba-ra-a,,,,u,"['x', '𒁀', '𒊏', '𒀀']",x𒁀𒊏𒀀,[x]ba-ra-a,"['missing', 'complete', 'complete', 'complete']",0.25,,,Q003435,6,1
3526,Q003435.6.2,n,6,,,,n,['𒐋'],𒐋,6,['complete'],0.0,NUMBER,,Q003435,6,2
3527,Q003435.6.3,mē[(one) hundred]NU,ME,mē,meʾatu,(one) hundred,NU,['𒈨'],𒈨,ME,['complete'],0.0,,,Q003435,6,3
3528,Q003435.6.4,n,25,,,,n,['𒎙𒐊'],𒎙𒐊,25,['complete'],0.0,NUMBER,,Q003435,6,4
3529,Q003435.6.5,šallat[captive]N,⸢šal⸣-lat,šallat,šallatu,captive,N,"['𒊩', '𒆳']",𒊩𒆳,⸢šal⸣-lat,"['damaged', 'complete']",0.25,,,Q003435,6,5
3530,Q003435.6.6,u,{⸢uru⸣}[x]-a-[...],,,,u,"['𒌷', 'x', '𒀀', 'x']",𒌷x𒀀x,{⸢URU⸣}[x]-a-[x],"['damaged', 'missing', 'complete', 'missing']",0.62,,,Q003435,6,6
3531,Q003435.7.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,,Q003435,7,1
3532,Q003435.7.2,Hinatuna[]SN$,{uru]}hi-na-tu₂-na,Hinatuna,Hinatuna,1,SN,"['𒌷', '𒄭', '𒈾', '𒌓', '𒈾']",𒌷𒄭𒈾𒌓𒈾,{[URU]}hi-na-tu₂-na,"['missing', 'complete', 'complete', 'complete', 'complete']",0.2,,,Q003435,7,2
3533,Q003435.7.3,n,6,,,,n,['𒐋'],𒐋,6,['complete'],0.0,NUMBER,,Q003435,7,3
3534,Q003435.7.4,mē[(one) hundred]NU,ME,mē,meʾatu,(one) hundred,NU,['𒈨'],𒈨,ME,['complete'],0.0,,,Q003435,7,4
3535,Q003435.7.5,n,50,,,,n,['𒐐'],𒐐,50,['complete'],0.0,NUMBER,,Q003435,7,5
3536,Q003435.7.6,šallat[captive]N,šal-lat,šallat,šallatu,captive,N,"['𒊩', '𒆳']",𒊩𒆳,šal-lat,"['complete', 'complete']",0.0,,,Q003435,7,6
3537,Q003435.7.7,u,{⸢uru}ku⸣-[...],,,,u,"['𒌷', '𒆪', 'x']",𒌷𒆪x,{⸢URU⸣}⸢ku⸣-[x],"['damaged', 'damaged', 'missing']",0.67,,,Q003435,7,7
3538,Q003435.8.1,u,[...,,,,u,['x'],x,[x],['missing'],1.0,,,Q003435,8,1
3539,Q003435.8.2,Yaṭbite[]SN$,{uru}ia]-aṭ-bi-te,Yaṭbite,Yaṭbite,1,SN,"['𒌷', '𒅀', '𒀜', '𒁉', '𒋼']",𒌷𒅀𒀜𒁉𒋼,{[URU]}[ia]-aṭ-bi-te,"['missing', 'missing', 'complete', 'complete', 'complete']",0.4,,,Q003435,8,2
3540,Q003435.8.3,n,6,,,,n,['𒐋'],𒐋,6,['complete'],0.0,NUMBER,,Q003435,8,3
3541,Q003435.8.4,mē[(one) hundred]NU,ME,mē,meʾatu,(one) hundred,NU,['𒈨'],𒈨,ME,['complete'],0.0,,,Q003435,8,4
3542,Q003435.8.5,n,56,,,,n,['𒐐𒐋'],𒐐𒐋,56,['complete'],0.0,NUMBER,,Q003435,8,5
3543,Q003435.8.6,šallat[captive]N,šal-lat,šallat,šallatu,captive,N,"['𒊩', '𒆳']",𒊩𒆳,šal-lat,"['complete', 'complete']",0.0,,,Q003435,8,6
3544,Q003435.8.7,u,{uru}sa-x-[...],,,,u,"['𒌷', '𒊓', 'x', 'x']",𒌷𒊓xx,{URU}sa-x-[x],"['complete', 'complete', 'complete', 'missing']",0.25,,,Q003435,8,7
3545,Q003435.9.1,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,,Q003435,9,1
3546,Q003435.9.2,Aruma[]SN$,{uru}a-ru-ma-a,Aruma,Aruma,1,SN,"['𒌷', '𒀀', '𒊒', '𒈠', '𒀀']",𒌷𒀀𒊒𒈠𒀀,{URU}a-ru-ma-a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,Q003435,9,2
3547,Q003435.9.3,Marum[]SN$,{uru}⸢ma⸣-ru-um,Marum,Marum,1,SN,"['𒌷', '𒈠', '𒊒', '𒌝']",𒌷𒈠𒊒𒌝,{URU}⸢ma⸣-ru-um,"['complete', 'damaged', 'complete', 'complete']",0.12,,,Q003435,9,3
3548,Q003435.9.4,u,[...],,,,u,['x'],x,[x],['missing'],1.0,,,Q003435,9,4
3549,Q003435.10.1,u +.+. .,[...,,,,u,['x'],x,[x],['missing'],1.0,,,Q003435,10,1
3550,Q003435.10.2,"Mitinti[Mitinti I, king of Ashkelon]RN$",{m}mi-ti-in-ti,Mitinti,Mitinti,"Mitinti I, king of Ashkelon",RN,"['𒁹', '𒈪', '𒋾', '𒅔', '𒋾']",𒁹𒈪𒋾𒅔𒋾,{[m]}[mi-ti-in-ti],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,RN,,Q003435,10,2
