,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word
14435,Q003440.2.1,ina[in]PRP,i-na,ina,ina,in,PRP,"['𒄿', '𒈾']",𒄿𒈾,i-na,"['complete', 'complete']",0.0,,,Q003440,2,1
14436,Q003440.2.2,pīhāt[province]N,NAM,pīhāt,pīhātu,province,N,['𒉆'],𒉆,NAM,['complete'],0.0,,,Q003440,2,2
14437,Q003440.2.3,Tuʾimme[1]SN,{uru}tu-ʾi-[im-me,Tuʾimme,Tuʾimmu,1,SN,"['𒌷', '𒌅', '𒀪', '𒅎', '𒈨']",𒌷𒌅𒀪𒅎𒈨,{URU}tu-ʾi-[im-me],"['complete', 'complete', 'complete', 'missing', 'missing']",0.4,,,Q003440,2,3
14438,Q003440.2.4,ušēšib[settle]V,u₂-še-šib,ušēšib,wašābu,settle,V,"['𒌑', '𒊺', '𒈨']",𒌑𒊺𒈨,[u₂-še-šib],"['missing', 'missing', 'missing']",1.0,,,Q003440,2,4
14439,Q003440.2.5,n,5,,,,n,['𒐊'],𒐊,[5],['missing'],1.0,NUMBER,,Q003440,2,5
14440,Q003440.2.6,mē[(one) hundred]NU,ME,mē,meʾatu,(one) hundred,NU,['𒈨'],𒈨,[ME],['missing'],1.0,,,Q003440,2,6
14441,Q003440.2.7,n,55,,,,n,['𒐐𒐊'],𒐐𒐊,[55],['missing'],1.0,NUMBER,,Q003440,2,7
14442,Q003440.2.8,šallat[captive]N,šal-la-at,šallat,šallatu,captive,N,"['𒊩', '𒆷', '𒀜']",𒊩𒆷𒀜,[šal-la-at],"['missing', 'missing', 'missing']",1.0,,,Q003440,2,8
14443,Q003440.2.9,Qutu[Gutian]EN$Qute,{kur}qu-te-e,Qute,Qutu,Gutian,EN,"['𒆳', '𒄣', '𒋼', '𒂊']",𒆳𒄣𒋼𒂊,{[KUR]}[qu-te-e],"['missing', 'missing', 'missing', 'missing']",1.0,,,Q003440,2,9
14444,Q003440.2.10,Bit-Sangibuti[]GN'SN$,{uru}E₂-sa-an-gi-bu]-⸢ti,Bit-Sangibuti,Bit-Sangibuti,1,GN,"['𒌷', '𒂍', '𒊓', '𒀭', '𒄀', '𒁍', '𒋾']",𒌷𒂍𒊓𒀭𒄀𒁍𒋾,{[URU]}[E₂-sa-an-gi-bu]-⸢ti⸣,"['missing', 'missing', 'missing', 'missing', 'missing', 'missing', 'damaged']",0.93,GN,,Q003440,2,10
14445,Q003440.2.11,ina[in]PRP,i-na⸣,ina,ina,in,PRP,"['𒄿', '𒈾']",𒄿𒈾,⸢i-na⸣,"['damaged', 'damaged']",0.5,,,Q003440,2,11
14446,Q003440.2.12,Til-karme[]SN$,{uru}DU₆-kar-me,Til-karme,Til-karme,1,SN,"['𒌷', '𒇯', '𒋼𒀀', '𒈨']",𒌷𒇯𒋼𒀀𒈨,{URU}DU₆-kar-me,"['complete', 'complete', 'complete', 'complete']",0.0,,,Q003440,2,12
14447,Q003440.2.13,ušēšib[settle]V,u₂-še-šib,ušēšib,wašābu,settle,V,"['𒌑', '𒊺', '𒈨']",𒌑𒊺𒈨,u₂-še-šib,"['complete', 'complete', 'complete']",0.0,,,Q003440,2,13
14448,Q003440.3.1,itti[with]PRP,it-ti,itti,itti,with,PRP,"['𒀉', '𒋾']",𒀉𒋾,it-ti,"['complete', 'complete']",0.0,,,Q003440,3,1
14449,Q003440.3.2,nišī[people]N,UN.MEŠ,nišī,nišu,people,N,"['𒌦', '𒎌']",𒌦𒎌,UN.MEŠ,"['complete', 'complete']",0.0,,,Q003440,3,2
14450,Q003440.3.3,māt[land]N,KUR,māt,mātu,land,N,['𒆳'],𒆳,KUR,['complete'],0.0,,,Q003440,3,3
14451,Q003440.3.4,Aššur[Assyria]GN,aš-šur,Aššur,Aššur,Assyria,GN,"['𒀸', '𒋩']",𒀸𒋩,aš-šur,"['complete', 'complete']",0.0,GN,,Q003440,3,4
14452,Q003440.3.5,manû[count]V$amnušunūti,am-nu-[šu₂-nu-ti,amnušunūti,manû,count,V,"['𒄠', '𒉡', '𒋙', '𒉡', '𒋾']",𒄠𒉡𒋙𒉡𒋾,am-nu-[šu₂-nu-ti],"['complete', 'complete', 'missing', 'missing', 'missing']",0.6,,,Q003440,3,5
14453,Q003440.3.6,ilku[state service]N,il-ku,ilku,ilku,state service,N,"['𒅋', '𒆪']",𒅋𒆪,[il-ku],"['missing', 'missing']",1.0,,,Q003440,3,6
14454,Q003440.3.7,tupšikku[hod (for carrying bricks)//corvée labour]N$,tup-šik-ku,tupšikku,tupšikku,corvée labour,N,"['𒁾', '𒋝', '𒆪']",𒁾𒋝𒆪,[tup-šik-ku],"['missing', 'missing', 'missing']",1.0,,,Q003440,3,7
14455,Q003440.3.8,kī[like]PRP,ki-i,kī,kī,like,PRP,"['𒆠', '𒄿']",𒆠𒄿,[ki-i],"['missing', 'missing']",1.0,,,Q003440,3,8
14456,Q003440.3.9,ša[of]DET,ša₂,ša,ša,of,DET,['𒃻'],𒃻,[ša₂],['missing'],1.0,,,Q003440,3,9
14457,Q003440.3.10,Aššuru[Assyrian]EN$Aššuri,aš₂-šu₂-ri,Aššuri,Aššuru,Assyrian,EN,"['𒀾', '𒋙', '𒊑']",𒀾𒋙𒊑,[aš₂-šu₂-ri],"['missing', 'missing', 'missing']",1.0,,,Q003440,3,10
14458,Q003440.3.11,ēmidsunūti[impose]V +.,e-mid-su-nu-ti,ēmidsunūti,emēdu,impose,V,"['𒂊', '𒅂', '𒋢', '𒉡', '𒋾']",𒂊𒅂𒋢𒉡𒋾,[e-mid-su-nu-ti],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,,,Q003440,3,11
14459,Q003440.3.12,maddattu[payment]N$,ma-da-at-tu],maddattu,maddattu,payment,N,"['𒈠', '𒁕', '𒀜', '𒌅']",𒈠𒁕𒀜𒌅,[ma-da-at-tu],"['missing', 'missing', 'missing', 'missing']",1.0,,,Q003440,3,12
14460,Q003440.3.13,ša[of]DET,ša,ša,ša,of,DET,['𒊭'],𒊭,ša,['complete'],0.0,,,Q003440,3,13
14461,Q003440.3.14,Kuštašpi[king of Kummuhu]RN$,{<m>}ku-uš-ta-aš₂-pi,Kuštašpi,Kuštašpi,king of Kummuhu,RN,"['𒁹', '𒆪', '𒍑', '𒋫', '𒀾', '𒉿']",𒁹𒆪𒍑𒋫𒀾𒉿,{m}ku-uš-ta-aš₂-pi,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,RN,,Q003440,3,14
14462,Q003440.3.15,Kummuhayu[of Kummuhu]EN$Kummuhaya,{uru}ku-um-mu-ha-a-a,Kummuhaya,Kummuhayu,of Kummuhu,EN,"['𒌷', '𒆪', '𒌝', '𒈬', '𒄩', '𒀀', '𒀀']",𒌷𒆪𒌝𒈬𒄩𒀀𒀀,{URU}ku-um-mu-ha-a-a,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,Q003440,3,15
14463,Q003440.4.1,"Rahianu[Rezin, king of Damascus]RN$Rahianu",{m}ra-hi-a-nu,Rahianu,Rahianu,"Rezin, king of Damascus",RN,"['𒁹', '𒊏', '𒄭', '𒀀', '𒉡']",𒁹𒊏𒄭𒀀𒉡,{m}ra-hi-a-nu,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,RN,,Q003440,4,1
14464,Q003440.4.2,Ša-imerišuaya[of Damascus]EN,{kur}ša₂-ANŠE.NITA₂-šu-[a-a,Ša-imerišuaya,Ša-imerišayu,of Damascus,EN,"['𒆳', '𒃻', '𒀲', '𒀴', '𒋗', '𒀀', '𒀀']",𒆳𒃻𒀲𒀴𒋗𒀀𒀀,{KUR}ša₂-ANŠE.NITA₂-šu-[a-a],"['complete', 'complete', 'complete', 'complete', 'complete', 'missing', 'missing']",0.29,,,Q003440,4,2
14465,Q003440.4.3,"Menaheme[Menahem, king of Israel]RN$Menihimme",{m}me-ni-hi-im-me,Menihimme,Menaheme,"Menahem, king of Israel",RN,"['𒁹', '𒈨', '𒉌', '𒄭', '𒅎', '𒈨']",𒁹𒈨𒉌𒄭𒅎𒈨,{[m]}[me-ni-hi-im-me],"['missing', 'missing', 'missing', 'missing', 'missing', 'missing']",1.0,RN,,Q003440,4,3
14466,Q003440.4.4,Samerinayu[of Samaria]EN$Samerinaya,{uru}sa-me-ri-na-a-a,Samerinaya,Samerinayu,of Samaria,EN,"['𒌷', '𒊓', '𒈨', '𒊑', '𒈾', '𒀀', '𒀀']",𒌷𒊓𒈨𒊑𒈾𒀀𒀀,{[URU]}[sa-me-ri-na-a-a],"['missing', 'missing', 'missing', 'missing', 'missing', 'missing', 'missing']",1.0,,,Q003440,4,4
14467,Q003440.4.5,"Hi-rumu[Hiram, king of Tyre]RN$Hirummu",{m}hi-ru-um-mu,Hirummu,Hi-rumu,"Hiram, king of Tyre",RN,"['𒁹', '𒄭', '𒊒', '𒌝', '𒈬']",𒁹𒄭𒊒𒌝𒈬,{[m]}[hi-ru-um-mu],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,RN,,Q003440,4,5
14468,Q003440.4.6,Ṣurrayu[of Tyre]EN$Ṣurraya,{uru}ṣur-a-a,Ṣurraya,Ṣurrayu,of Tyre,EN,"['𒌷', '𒀫', '𒀀', '𒀀']",𒌷𒀫𒀀𒀀,{[URU]}[ṣur-a-a],"['missing', 'missing', 'missing', 'missing']",1.0,,,Q003440,4,6
14469,Q003440.4.7,Sibitti-Biʾil[ruler of Byblos]RN$Sibitti-Biʾili,{m}si-bi-it]-⸢ti⸣-bi-ʾi-li,Sibitti-Biʾili,Sibitti-Biʾil,ruler of Byblos,RN,"['𒁹', '𒋛', '𒁉', '𒀉', '𒋾', '𒁉', '𒀪', '𒇷']",𒁹𒋛𒁉𒀉𒋾𒁉𒀪𒇷,{[m]}[si-bi-it]-⸢ti⸣-bi-ʾi-li,"['missing', 'missing', 'missing', 'missing', 'damaged', 'complete', 'complete', 'complete']",0.56,RN,,Q003440,4,7
14470,Q003440.4.8,Gublayu[of Byblos]EN$Gublaya,{uru}gu-ub-la-a-a,Gublaya,Gublayu,of Byblos,EN,"['𒌷', '𒄖', '𒌒', '𒆷', '𒀀', '𒀀']",𒌷𒄖𒌒𒆷𒀀𒀀,{URU}gu-ub-la-a-a,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,Q003440,4,8
