,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word
8590,Q003428.2.1,Kaskaya[of Kaska]EN,{uru}kas-ka-a-a,Kaskaya,Kaskayu,of Kaska,EN,"['𒌷', '𒆜', '𒅗', '𒀀', '𒀀']",𒌷𒆜𒅗𒀀𒀀,{URU}kas-ka-a-a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,Q003428,2,1
8591,Q003428.2.2,Uassurme[ruler of Tabal]RN,{m}u₂-as-sur-me,Uassurme,Uassurme,ruler of Tabal,RN,"['𒁹', '𒌑', '𒊍', '𒋩', '𒈨']",𒁹𒌑𒊍𒋩𒈨,{m}u₂-as-sur-me,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,RN,,Q003428,2,2
8592,Q003428.2.3,Tabalaya[of Tabal]EN,{kur}ta-bal-a-a,Tabalaya,Tabalayu,of Tabal,EN,"['𒆳', '𒋫', '𒁄', '𒀀', '𒀀']",𒆳𒋫𒁄𒀀𒀀,{KUR}ta-bal-a-a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,Q003428,2,3
8593,Q003428.2.4,Ušhitti[ruler of Atuna]RN$,{m}uš-hi-it-ti,Ušhitti,Ušhitti,ruler of Atuna,RN,"['𒁹', '𒍑', '𒄭', '𒀉', '𒋾']",𒁹𒍑𒄭𒀉𒋾,{m}uš-hi-it-ti,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,RN,,Q003428,2,4
8594,Q003428.2.5,Tunaya[of Atuna]EN,{kur}tu-na-a-a,Tunaya,Atunayu,of Atuna,EN,"['𒆳', '𒌅', '𒈾', '𒀀', '𒀀']",𒆳𒌅𒈾𒀀𒀀,{KUR}tu-na-a-a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,Q003428,2,5
8595,Q003428.2.6,Urpalla[ruler of Tuhana]RN,{m}ur-pal-la-a,Urpalla,Urpalla,ruler of Tuhana,RN,"['𒁹', '𒌨', '𒁄', '𒆷', '𒀀']",𒁹𒌨𒁄𒆷𒀀,{m}ur-pal-la-a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,RN,,Q003428,2,6
8596,Q003428.2.7,Tuhanaya[of Tuhana]EN,{kur}tu-⸢ha-na⸣-a-a,Tuhanaya,Tuhanayu,of Tuhana,EN,"['𒆳', '𒌅', '𒄩', '𒈾', '𒀀', '𒀀']",𒆳𒌅𒄩𒈾𒀀𒀀,{KUR}tu-⸢ha-na⸣-a-a,"['complete', 'complete', 'damaged', 'damaged', 'complete', 'complete']",0.17,,,Q003428,2,7
8597,Q003428.2.8,Tuhamme[ruler of Ištunda]RN,{m}tu-⸢ha-am⸣-[me,Tuhamme,Tuhamme,ruler of Ištunda,RN,"['𒁹', '𒌅', '𒄩', '𒄠', '𒈨']",𒁹𒌅𒄩𒄠𒈨,{m}tu-⸢ha-am⸣-[me],"['complete', 'complete', 'damaged', 'damaged', 'missing']",0.4,RN,,Q003428,2,8
8598,Q003428.2.9,Ištundaya[of Ištunda]EN,{uru}iš-tu-un-da-a-a],Ištundaya,Ištundayu,of Ištunda,EN,"['𒌷', '𒅖', '𒌅', '𒌦', '𒁕', '𒀀', '𒀀']",𒌷𒅖𒌅𒌦𒁕𒀀𒀀,{[URU]}[iš-tu-un-da-a-a],"['missing', 'missing', 'missing', 'missing', 'missing', 'missing', 'missing']",1.0,,,Q003428,2,9
8599,Q003428.3.1,Urimmi[ruler of Que]RN,{m}u₂-ri-im-mi₃-i,Urimmi,Urimmi,ruler of Que,RN,"['𒁹', '𒌑', '𒊑', '𒅎', '𒈨', '𒄿']",𒁹𒌑𒊑𒅎𒈨𒄿,{m}u₂-ri-im-mi₃-i,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,RN,,Q003428,3,1
