text,text_name,line,word,ref,frag,norm,unicode_original,unicode_word,unicode,lemma_id,cf,pos,mask,sense,inst,reading,break_perc,unicode_splitted,break
2SQY75KWF5HUXBJCDHOUZPKT3E,"Medizinische Texte || pEbers || 90,6-90,14 = Eb 757-760: Heilmittel gegen das $rwy.t$-Leiden",1,3,IBcCBklyK1dnEkGXsWjm2Q46Nwk,ḥꜣ.t-ꜥ,ḥꜣ.t-ꜥ,𓄂𓐰𓂝,𓄂𓂝,"['𓄂', '𓂝']",853378,ḥꜣ.t-ꜥ,NOUN,,"Anfang (von etwas, mit versch. Präpositionen)",,,0.0,"['𓄂', '𓂝']","['complete', 'complete']"
2SQY75KWF5HUXBJCDHOUZPKT3E,"Medizinische Texte || pEbers || 90,6-90,14 = Eb 757-760: Heilmittel gegen das $rwy.t$-Leiden",1,4,IBkAdQl9GvwQwErFvv6BVkSKXhI,m,m,𓅓,𓅓,['𓅓'],400082,m,PREP,,"in (der Art); von (partitiv); als (Eigenschaft, Material); bestehend aus; in der Eigenschaft als",,,0.0,['𓅓'],['complete']
2SQY75KWF5HUXBJCDHOUZPKT3E,"Medizinische Texte || pEbers || 90,6-90,14 = Eb 757-760: Heilmittel gegen das $rwy.t$-Leiden",1,5,IBcCBpKaSZAL1USglvScYVlzFek,pẖr.t,pẖr.t,𓄲𓐰𓂋𓐱𓏏𓈒𓐰𓏥,𓄲𓂋𓏏𓈒𓏥,"['𓄲', '𓂋', '𓏏', '𓈒', '𓏥']",61950,pẖr.t,NOUN,,Heilmittel (allg.),,,0.0,"['𓄲', '𓂋', '𓏏', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
2SQY75KWF5HUXBJCDHOUZPKT3E,"Medizinische Texte || pEbers || 90,6-90,14 = Eb 757-760: Heilmittel gegen das $rwy.t$-Leiden",1,6,IBcCBgqO17Mq2Uqgs7Yfjx8WM4g,n(.ꞽ).t,n.ꞽ.t,𓈖𓐰𓏏,𓈖𓏏,"['𓈖', '𓏏']",79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,"['𓈖', '𓏏']","['complete', 'complete']"
2SQY75KWF5HUXBJCDHOUZPKT3E,"Medizinische Texte || pEbers || 90,6-90,14 = Eb 757-760: Heilmittel gegen das $rwy.t$-Leiden",1,7,IBcCBhp1KiA8YUnQnJT9RpsrIAo,srwḫ,srwḫ,𓋴𓂋𓐰𓏲𓐍𓐰𓐎𓏛,𓋴𓂋𓏲𓐍𓐎𓏛,"['𓋴', '𓂋', '𓏲', '𓐍', '𓐎', '𓏛']",139310,srwḫ,VERB,,behandeln; pflegen,,,0.0,"['𓋴', '𓂋', '𓏲', '𓐍', '𓐎', '𓏛']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
2SQY75KWF5HUXBJCDHOUZPKT3E,"Medizinische Texte || pEbers || 90,6-90,14 = Eb 757-760: Heilmittel gegen das $rwy.t$-Leiden",1,8,IBcCBurJnBUcdERQiQFFmMQtWeE,gs,gs,𓐛𓏤,𓐛𓏤,"['𓐛', '𓏤']",854572,gs,NOUN,,Seite; Hälfte,,,0.0,"['𓐛', '𓏤']","['complete', 'complete']"
2SQY75KWF5HUXBJCDHOUZPKT3E,"Medizinische Texte || pEbers || 90,6-90,14 = Eb 757-760: Heilmittel gegen das $rwy.t$-Leiden",1,9,IBcCBvfSQu61Ck5yhSdWZdDSydI,wnm.ꞽ,wnm.ꞽ,𓋀𓅓𓏭𓐰𓂢,𓋀𓅓𓏭𓂢,"['𓋀', '𓅓', '𓏭', '𓂢']",46770,wnm.ꞽ,ADJ,,rechts,,,0.0,"['𓋀', '𓅓', '𓏭', '𓂢']","['complete', 'complete', 'complete', 'complete']"
2SQY75KWF5HUXBJCDHOUZPKT3E,"Medizinische Texte || pEbers || 90,6-90,14 = Eb 757-760: Heilmittel gegen das $rwy.t$-Leiden",1,10,IBcCBsfPPGVt6ULPv9wFAz5JHRA,m,m,𓅓,𓅓,['𓅓'],64362,m,PREP,,in (Zustand); als (Art und Weise); [modal],,,0.0,['𓅓'],['complete']
2SQY75KWF5HUXBJCDHOUZPKT3E,"Medizinische Texte || pEbers || 90,6-90,14 = Eb 757-760: Heilmittel gegen das $rwy.t$-Leiden",1,11,IBcCBrxw87hbCU8Gtoob0TRexoM,rwy.t,rwy.t,𓂋𓐰𓏲𓇋𓇋𓏏𓐰𓐎,𓂋𓏲𓇋𓇋𓏏𓐎,"['𓂋', '𓏲', '𓇋', '𓇋', '𓏏', '𓐎']",93600,rwy.t,NOUN,,Gallenschmerzen,,,0.0,"['𓂋', '𓏲', '𓇋', '𓇋', '𓏏', '𓐎']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
2SQY75KWF5HUXBJCDHOUZPKT3E,"Medizinische Texte || pEbers || 90,6-90,14 = Eb 757-760: Heilmittel gegen das $rwy.t$-Leiden",2,1,IBcCBgsBa9DbH0s6rtf0LhGxmDU,ꜣḥ,ꜣḥ,𓄿𓎛𓏌𓐰𓏥,𓄿𓎛𓏌𓏥,"['𓄿', '𓎛', '𓏌', '𓏥']",186,ꜣḥ,NOUN,,[Brei],,,0.0,"['𓄿', '𓎛', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete']"
