text,text_name,line,word,ref,frag,norm,unicode_original,unicode_word,unicode,lemma_id,cf,pos,mask,sense,inst,reading,break_perc,unicode_splitted,break
YQX5S6WJANF7RPBLHLXYKGAIQI,"Medizinische Texte || pEbers || 25,11-36,3 = Eb 104-187: Salbmittel gegen das $wḥꜣ.w$-Hautleiden; Heilmittel für das Rektum, Bauch, Unterleib und Brust",1,4,IBUBdQIlSjYhnEPBjxEX5ADNJfk,ḥꜣ.t-ꜥ,ḥꜣ.t-ꜥ,𓄂𓐰𓂝,𓄂𓂝,"['𓄂', '𓂝']",853378,ḥꜣ.t-ꜥ,NOUN,,"Anfang (von etwas, mit versch. Präpositionen)",,,0.0,"['𓄂', '𓂝']","['complete', 'complete']"
YQX5S6WJANF7RPBLHLXYKGAIQI,"Medizinische Texte || pEbers || 25,11-36,3 = Eb 104-187: Salbmittel gegen das $wḥꜣ.w$-Hautleiden; Heilmittel für das Rektum, Bauch, Unterleib und Brust",1,5,IBkAdz1B2M77XUlUoOpJJ3QAfSM,m,m,𓅓,𓅓,['𓅓'],400082,m,PREP,,"in (der Art); von (partitiv); als (Eigenschaft, Material); bestehend aus; in der Eigenschaft als",,,0.0,['𓅓'],['complete']
YQX5S6WJANF7RPBLHLXYKGAIQI,"Medizinische Texte || pEbers || 25,11-36,3 = Eb 104-187: Salbmittel gegen das $wḥꜣ.w$-Hautleiden; Heilmittel für das Rektum, Bauch, Unterleib und Brust",1,6,IBUBd3AzSqnAHEY8lUg1KkPyC0Q,gs.w,gs.w,𓐛𓐰𓊃|lb𓏲𓏊𓐰𓏥,𓐛𓊃𓏲𓏊𓏥,"['𓐛', '𓊃', '𓏲', '𓏊', '𓏥']",168340,gs.w,NOUN,,Salbe; Salbmittel,,,0.0,"['𓐛', '𓊃', '𓏲', '𓏊', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
YQX5S6WJANF7RPBLHLXYKGAIQI,"Medizinische Texte || pEbers || 25,11-36,3 = Eb 104-187: Salbmittel gegen das $wḥꜣ.w$-Hautleiden; Heilmittel für das Rektum, Bauch, Unterleib und Brust",1,8,IBUBd5dKhvD12kUhplJY0LNYzEw,n,n,𓈖,𓈖,['𓈖'],79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,['𓈖'],['complete']
YQX5S6WJANF7RPBLHLXYKGAIQI,"Medizinische Texte || pEbers || 25,11-36,3 = Eb 104-187: Salbmittel gegen das $wḥꜣ.w$-Hautleiden; Heilmittel für das Rektum, Bauch, Unterleib und Brust",1,9,IBUBdzybBP7pIEp0jfEZZ8ldmkA,dr,dr,𓂧𓐰𓂋𓀜,𓂧𓂋𓀜,"['𓂧', '𓂋', '𓀜']",180130,dr,VERB,,entfernen; vertreiben; vertilgen,,,0.0,"['𓂧', '𓂋', '𓀜']","['complete', 'complete', 'complete']"
YQX5S6WJANF7RPBLHLXYKGAIQI,"Medizinische Texte || pEbers || 25,11-36,3 = Eb 104-187: Salbmittel gegen das $wḥꜣ.w$-Hautleiden; Heilmittel für das Rektum, Bauch, Unterleib und Brust",1,10,IBUBd5P8rgABGU55hF7n3ki6ldU,wḥꜣ.w,wḥꜣ.w,𓏲𓇉𓄿𓏲𓐎𓐰𓏥,𓏲𓇉𓄿𓏲𓐎𓏥,"['𓏲', '𓇉', '𓄿', '𓏲', '𓐎', '𓏥']",48670,wḥꜣ,NOUN,,[eine Krankheit (Hautausschlag)],,,0.0,"['𓏲', '𓇉', '𓄿', '𓏲', '𓐎', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
YQX5S6WJANF7RPBLHLXYKGAIQI,"Medizinische Texte || pEbers || 25,11-36,3 = Eb 104-187: Salbmittel gegen das $wḥꜣ.w$-Hautleiden; Heilmittel für das Rektum, Bauch, Unterleib und Brust",2,1,IBUBd4r7DaIWaEmbnzeDMYhyRo8,ꞽnr-spd.w,ꞽnr-spd.w,𓇋𓈖𓐰𓂋𓊌𓇮𓏲𓈒𓐰𓏥,𓇋𓈖𓂋𓊌𓇮𓏲𓈒𓏥,"['𓇋', '𓈖', '𓂋', '𓊌', '𓇮', '𓏲', '𓈒', '𓏥']",862959,ꞽnr-spd.w,NOUN,,[offizinell],,,0.0,"['𓇋', '𓈖', '𓂋', '𓊌', '𓇮', '𓏲', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
YQX5S6WJANF7RPBLHLXYKGAIQI,"Medizinische Texte || pEbers || 25,11-36,3 = Eb 104-187: Salbmittel gegen das $wḥꜣ.w$-Hautleiden; Heilmittel für das Rektum, Bauch, Unterleib und Brust",2,2,IBUBd7SQMf0U6EzerkW6gQ1hReU,ꞽrt.t,ꞽrt.t,𓇋𓁹𓐰𓏏𓐱𓏏𓏌𓐰𓏥,𓇋𓁹𓏏𓏏𓏌𓏥,"['𓇋', '𓁹', '𓏏', '𓏏', '𓏌', '𓏥']",30080,ꞽrṯ.t,NOUN,,Milch (der Mutter oder der Tiere),,,0.0,"['𓇋', '𓁹', '𓏏', '𓏏', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
YQX5S6WJANF7RPBLHLXYKGAIQI,"Medizinische Texte || pEbers || 25,11-36,3 = Eb 104-187: Salbmittel gegen das $wḥꜣ.w$-Hautleiden; Heilmittel für das Rektum, Bauch, Unterleib und Brust",2,3,IBUBd8vvGWUfv0jnnVJDvl2gxa0,mrḥ.t,mrḥ.t,𓌻𓐰𓂋𓎛𓏏𓏌𓐰𓏥,𓌻𓂋𓎛𓏏𓏌𓏥,"['𓌻', '𓂋', '𓎛', '𓏏', '𓏌', '𓏥']",72840,mrḥ.t,NOUN,,Fett (allg.); Salböl,,,0.0,"['𓌻', '𓂋', '𓎛', '𓏏', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
YQX5S6WJANF7RPBLHLXYKGAIQI,"Medizinische Texte || pEbers || 25,11-36,3 = Eb 104-187: Salbmittel gegen das $wḥꜣ.w$-Hautleiden; Heilmittel für das Rektum, Bauch, Unterleib und Brust",2,4,IBUBdxLJ0d8jiUgnlBIEstzWlG0,wꜥb.t,wꜥb.t,𓃂𓏏𓐰𓈗,𓃂𓏏𓈗,"['𓃂', '𓏏', '𓈗']",400114,wꜥb,ADJ,,rein,,,0.0,"['𓃂', '𓏏', '𓈗']","['complete', 'complete', 'complete']"
YQX5S6WJANF7RPBLHLXYKGAIQI,"Medizinische Texte || pEbers || 25,11-36,3 = Eb 104-187: Salbmittel gegen das $wḥꜣ.w$-Hautleiden; Heilmittel für das Rektum, Bauch, Unterleib und Brust",3,2,IBUBdWR0KzlNJUZ3kETXVWoXJnQ,gs,gs,𓐛𓐰𓊃𓏌𓐰𓂝,𓐛𓊃𓏌𓂝,"['𓐛', '𓊃', '𓏌', '𓂝']",168280,gs,VERB,,salben,,,0.0,"['𓐛', '𓊃', '𓏌', '𓂝']","['complete', 'complete', 'complete', 'complete']"
YQX5S6WJANF7RPBLHLXYKGAIQI,"Medizinische Texte || pEbers || 25,11-36,3 = Eb 104-187: Salbmittel gegen das $wḥꜣ.w$-Hautleiden; Heilmittel für das Rektum, Bauch, Unterleib und Brust",3,3,IBUBd8g1tnc7KEN7ty0ExdQu32E,ꞽm,ꞽm,𓇋𓅓,𓇋𓅓,"['𓇋', '𓅓']",24640,ꞽm,ADV,,da; dort; davon; dadurch; damit,,,0.0,"['𓇋', '𓅓']","['complete', 'complete']"
YQX5S6WJANF7RPBLHLXYKGAIQI,"Medizinische Texte || pEbers || 25,11-36,3 = Eb 104-187: Salbmittel gegen das $wḥꜣ.w$-Hautleiden; Heilmittel für das Rektum, Bauch, Unterleib und Brust",3,4,IBUBdQewB4VQG0ISqOvuE8nVIzI,r,r,𓂋,𓂋,['𓂋'],400030,r,PREP,,zu (temp.); bis (temp.); lang (Dauer); [temporal],,,0.0,['𓂋'],['complete']
YQX5S6WJANF7RPBLHLXYKGAIQI,"Medizinische Texte || pEbers || 25,11-36,3 = Eb 104-187: Salbmittel gegen das $wḥꜣ.w$-Hautleiden; Heilmittel für das Rektum, Bauch, Unterleib und Brust",3,5,IBUBdyB625PlaU0EiDPsretOwTk,hrw,hrw,𓇳,𓇳,['𓇳'],99060,hrw,NOUN,,Tag,,,0.0,['𓇳'],['complete']
YQX5S6WJANF7RPBLHLXYKGAIQI,"Medizinische Texte || pEbers || 25,11-36,3 = Eb 104-187: Salbmittel gegen das $wḥꜣ.w$-Hautleiden; Heilmittel für das Rektum, Bauch, Unterleib und Brust",3,6,IBUBd8GFfiEwh05PgzSj9xwXH5U,4,4,,𓏽,['𓏽'],850814,1...n,NUM,,[Kardinalzahl (ganze Zahlen und Brüche) in Ziffernschreibung],,,0.0,['𓏽'],['complete']
