text,text_name,line,word,ref,frag,norm,unicode_original,unicode_word,unicode,lemma_id,cf,pos,mask,sense,inst,reading,break_perc,unicode_splitted,break
A3SCLECB6ZH23OARP74WFWLFAU,"Medizinische Texte || pEbers || 79,5-85,16 = Eb 627-696: Mittel zur Gefäßbehandlung",1,4,IBcBSYrms0g2OE6WsbupCS67Xzs,ḥꜣ.t-ꜥ,ḥꜣ.t-ꜥ,𓄂𓐰𓂝,𓄂𓂝,"['𓄂', '𓂝']",853378,ḥꜣ.t-ꜥ,NOUN,,"Anfang (von etwas, mit versch. Präpositionen)",,,0.0,"['𓄂', '𓂝']","['complete', 'complete']"
A3SCLECB6ZH23OARP74WFWLFAU,"Medizinische Texte || pEbers || 79,5-85,16 = Eb 627-696: Mittel zur Gefäßbehandlung",1,5,IBkAdxRDeQTnB0MzhFKfRIqhn3s,m,m,𓅓,𓅓,['𓅓'],400082,m,PREP,,"in (der Art); von (partitiv); als (Eigenschaft, Material); bestehend aus; in der Eigenschaft als",,,0.0,['𓅓'],['complete']
A3SCLECB6ZH23OARP74WFWLFAU,"Medizinische Texte || pEbers || 79,5-85,16 = Eb 627-696: Mittel zur Gefäßbehandlung",1,6,IBcBSYSiYwXWuUDQjlQOom5HoIg,nwd.t,nwd.t,𓈖𓐰𓍇𓏌𓏲𓂧𓐰𓏏𓏌,𓈖𓍇𓏌𓏲𓂧𓏏𓏌,"['𓈖', '𓍇', '𓏌', '𓏲', '𓂧', '𓏏', '𓏌']",81590,nwd.t,NOUN,,Wundsalbe,,,0.0,"['𓈖', '𓍇', '𓏌', '𓏲', '𓂧', '𓏏', '𓏌']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
A3SCLECB6ZH23OARP74WFWLFAU,"Medizinische Texte || pEbers || 79,5-85,16 = Eb 627-696: Mittel zur Gefäßbehandlung",1,7,IBcBSYBUBTppyURcu9YhB7k8cRI,n(.ꞽ).t,n.ꞽ.t,𓈖𓐰𓏏,𓈖𓏏,"['𓈖', '𓏏']",79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,"['𓈖', '𓏏']","['complete', 'complete']"
A3SCLECB6ZH23OARP74WFWLFAU,"Medizinische Texte || pEbers || 79,5-85,16 = Eb 627-696: Mittel zur Gefäßbehandlung",1,8,IBcBSZan1CmWOEpbgyi4mP3arHo,smn,smn,𓋴𓏠𓐰𓈖𓏛,𓋴𓏠𓈖𓏛,"['𓋴', '𓏠', '𓈖', '𓏛']",135100,smn,VERB,,bleiben lassen; festsetzen; einsetzen; stärken,,,0.0,"['𓋴', '𓏠', '𓈖', '𓏛']","['complete', 'complete', 'complete', 'complete']"
A3SCLECB6ZH23OARP74WFWLFAU,"Medizinische Texte || pEbers || 79,5-85,16 = Eb 627-696: Mittel zur Gefäßbehandlung",1,9,IBcBSYUiFAArEk7MoQu1OPA2Yqo,mt.w.PL,mt.w.PL,𓂸𓐰𓏏𓐱𓏲𓏯𓐰𓏥,𓂸𓏏𓏲𓏯𓏥,"['𓂸', '𓏏', '𓏲', '𓏯', '𓏥']",77310,mt,NOUN,,Gefäß (des Körpers); Band; Sehne,,,0.0,"['𓂸', '𓏏', '𓏲', '𓏯', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
A3SCLECB6ZH23OARP74WFWLFAU,"Medizinische Texte || pEbers || 79,5-85,16 = Eb 627-696: Mittel zur Gefäßbehandlung",2,1,IBcBSd5OkhOCC0DziH3KK32KTFI,pẖr.t,pẖr.t,𓄲𓐰𓂋𓐱𓏏𓈒𓐰𓏥,𓄲𓂋𓏏𓈒𓏥,"['𓄲', '𓂋', '𓏏', '𓈒', '𓏥']",61950,pẖr.t,NOUN,,Heilmittel (allg.),,,0.0,"['𓄲', '𓂋', '𓏏', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
A3SCLECB6ZH23OARP74WFWLFAU,"Medizinische Texte || pEbers || 79,5-85,16 = Eb 627-696: Mittel zur Gefäßbehandlung",2,2,IBcBSaRhDca36kwFmwjrRGtgpVA,n(.ꞽ).t,n.ꞽ.t,𓈖𓐰𓏏,𓈖𓏏,"['𓈖', '𓏏']",79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,"['𓈖', '𓏏']","['complete', 'complete']"
A3SCLECB6ZH23OARP74WFWLFAU,"Medizinische Texte || pEbers || 79,5-85,16 = Eb 627-696: Mittel zur Gefäßbehandlung",2,3,IBcBSaSKjxTkFUikiV5Z8NQ3pj0,snḏm,snḏm,𓋴𓇛𓅓𓏛,𓋴𓇛𓅓𓏛,"['𓋴', '𓇛', '𓅓', '𓏛']",138820,snḏm,VERB,,angenehm machen; erquicken,,,0.0,"['𓋴', '𓇛', '𓅓', '𓏛']","['complete', 'complete', 'complete', 'complete']"
A3SCLECB6ZH23OARP74WFWLFAU,"Medizinische Texte || pEbers || 79,5-85,16 = Eb 627-696: Mittel zur Gefäßbehandlung",2,4,IBcBSXugIT0M2EY8hXtJsvWtAH4,mt.w.PL,mt.w.PL,𓂸𓐰𓏏𓐱𓏲𓏯𓐰𓏥,𓂸𓏏𓏲𓏯𓏥,"['𓂸', '𓏏', '𓏲', '𓏯', '𓏥']",77310,mt,NOUN,,Gefäß (des Körpers); Band; Sehne,,,0.0,"['𓂸', '𓏏', '𓏲', '𓏯', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
A3SCLECB6ZH23OARP74WFWLFAU,"Medizinische Texte || pEbers || 79,5-85,16 = Eb 627-696: Mittel zur Gefäßbehandlung",3,1,IBcBSc6uSVolcEnHtWWEOEP1EOc,mrḥ.t,mrḥ.t,𓌻𓐰𓂋|lb𓎛𓏏𓏌𓐰𓏥,𓌻𓂋𓎛𓏏𓏌𓏥,"['𓌻', '𓂋', '𓎛', '𓏏', '𓏌', '𓏥']",72840,mrḥ.t,NOUN,,Fett (allg.); Salböl,,,0.0,"['𓌻', '𓂋', '𓎛', '𓏏', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
A3SCLECB6ZH23OARP74WFWLFAU,"Medizinische Texte || pEbers || 79,5-85,16 = Eb 627-696: Mittel zur Gefäßbehandlung",3,3,IBcBSZgpDIfKHkaLj650iThRFgM,mꞽw,mꞽw,𓏇𓇋𓏲𓄛,𓏇𓇋𓏲𓄛,"['𓏇', '𓇋', '𓏲', '𓄛']",68250,mꞽw,NOUN,,Kater,,,0.0,"['𓏇', '𓇋', '𓏲', '𓄛']","['complete', 'complete', 'complete', 'complete']"
A3SCLECB6ZH23OARP74WFWLFAU,"Medizinische Texte || pEbers || 79,5-85,16 = Eb 627-696: Mittel zur Gefäßbehandlung",3,4,IBcBSY7iYsg12kWNhZY3l9PdGp8,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
A3SCLECB6ZH23OARP74WFWLFAU,"Medizinische Texte || pEbers || 79,5-85,16 = Eb 627-696: Mittel zur Gefäßbehandlung",3,5,IBcBSc1Tny8fE0afpiGQKKWm0Po,ḫt-ꜥwꜣ,ḫt-ꜥwꜣ,𓆱𓐰𓂝𓍯𓄿𓈒𓐰𓏥,𓆱𓂝𓍯𓄿𓈒𓏥,"['𓆱', '𓂝', '𓍯', '𓄿', '𓈒', '𓏥']",860327,ḫt-ꜥwꜣ,NOUN,,[Material],,,0.0,"['𓆱', '𓂝', '𓍯', '𓄿', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
A3SCLECB6ZH23OARP74WFWLFAU,"Medizinische Texte || pEbers || 79,5-85,16 = Eb 627-696: Mittel zur Gefäßbehandlung",3,6,IBcBSWWXJWa8W0rqswnVwlQQctQ,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
A3SCLECB6ZH23OARP74WFWLFAU,"Medizinische Texte || pEbers || 79,5-85,16 = Eb 627-696: Mittel zur Gefäßbehandlung",3,7,IBcBSdxiQH2mr0H8h8wTZl5yQjU,ꜥꜣg.yt,ꜥꜣg.yt,𓉻𓐰𓂝𓎼𓇋𓇋𓏏𓐰𓆇,𓉻𓂝𓎼𓇋𓇋𓏏𓆇,"['𓉻', '𓂝', '𓎼', '𓇋', '𓇋', '𓏏', '𓆇']",35500,ꜥꜣg.yt,NOUN,,Ausscheidung; Harz (in Salbmitteln),,,0.0,"['𓉻', '𓂝', '𓎼', '𓇋', '𓇋', '𓏏', '𓆇']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
A3SCLECB6ZH23OARP74WFWLFAU,"Medizinische Texte || pEbers || 79,5-85,16 = Eb 627-696: Mittel zur Gefäßbehandlung",3,8,IBcBSUWYikmrjET9gEg3IVRxzS0,n(.ꞽ).t,n.ꞽ.t,𓈖𓐰𓏏,𓈖𓏏,"['𓈖', '𓏏']",79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,"['𓈖', '𓏏']","['complete', 'complete']"
A3SCLECB6ZH23OARP74WFWLFAU,"Medizinische Texte || pEbers || 79,5-85,16 = Eb 627-696: Mittel zur Gefäßbehandlung",3,9,IBcBSekgrGOGuEG3vDQRtjihDO8,ꞽqr.w,ꞽqr.w,𓇋𓈎𓐰𓂋𓏲𓆮,𓇋𓈎𓂋𓏲𓆮,"['𓇋', '𓈎', '𓂋', '𓏲', '𓆮']",32310,ꞽqr.w,NOUN,,[ein Baum],,,0.0,"['𓇋', '𓈎', '𓂋', '𓏲', '𓆮']","['complete', 'complete', 'complete', 'complete', 'complete']"
A3SCLECB6ZH23OARP74WFWLFAU,"Medizinische Texte || pEbers || 79,5-85,16 = Eb 627-696: Mittel zur Gefäßbehandlung",3,10,IBcBSchMPMAYL0fViQkrfLBwLW8,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
A3SCLECB6ZH23OARP74WFWLFAU,"Medizinische Texte || pEbers || 79,5-85,16 = Eb 627-696: Mittel zur Gefäßbehandlung",4,1,IBcBSRuAi3brr0IhqkqopZ1oDVI,ꞽri̯,ꞽri̯,𓁹,𓁹,['𓁹'],28550,ꞽri̯,VERB,,machen; tun; fertigen; fungieren als; handeln,,,0.0,['𓁹'],['complete']
A3SCLECB6ZH23OARP74WFWLFAU,"Medizinische Texte || pEbers || 79,5-85,16 = Eb 627-696: Mittel zur Gefäßbehandlung",4,2,IBcBSZt73P1QXkKRtXJHAikrR5Y,m,m,𓅓,𓅓,['𓅓'],500292,m,PREP,,als (etwas sein); nämlich (etwas); zu (etwas werden); [identifizierend],,,0.0,['𓅓'],['complete']
A3SCLECB6ZH23OARP74WFWLFAU,"Medizinische Texte || pEbers || 79,5-85,16 = Eb 627-696: Mittel zur Gefäßbehandlung",4,3,IBcBSf0uLDzMJUagiHQRdVolm4A,(ꞽ)ḫ.t,ꞽḫ.t,𓐍𓐰𓏏𓏛𓐰𓏥,𓐍𓏏𓏛𓏥,"['𓐍', '𓏏', '𓏛', '𓏥']",30750,ꞽḫ.t,NOUN,,Sache; Besitz; Speisen; Opfer; Reliquie,,,0.0,"['𓐍', '𓏏', '𓏛', '𓏥']","['complete', 'complete', 'complete', 'complete']"
A3SCLECB6ZH23OARP74WFWLFAU,"Medizinische Texte || pEbers || 79,5-85,16 = Eb 627-696: Mittel zur Gefäßbehandlung",4,5,IBcBSRsJ9bVQ6kdkt2nUPXK4O4g,wꜥ.t,wꜥ.t,𓌡𓐰𓂝𓐱𓏏𓏤,𓌡𓂝𓏏𓏤,"['𓌡', '𓂝', '𓏏', '𓏤']",44150,wꜥ,ADJ,,eins (Zahl); einzig,,,0.0,"['𓌡', '𓂝', '𓏏', '𓏤']","['complete', 'complete', 'complete', 'complete']"
A3SCLECB6ZH23OARP74WFWLFAU,"Medizinische Texte || pEbers || 79,5-85,16 = Eb 627-696: Mittel zur Gefäßbehandlung",5,1,IBcBSWAc3DINskGAmRmW9ahO7ZQ,gs,gs,𓐛𓐰𓊃𓏌𓐰𓂝,𓐛𓊃𓏌𓂝,"['𓐛', '𓊃', '𓏌', '𓂝']",168280,gs,VERB,,salben,,,0.0,"['𓐛', '𓊃', '𓏌', '𓂝']","['complete', 'complete', 'complete', 'complete']"
A3SCLECB6ZH23OARP74WFWLFAU,"Medizinische Texte || pEbers || 79,5-85,16 = Eb 627-696: Mittel zur Gefäßbehandlung",5,2,IBcBSeo4uTSD6k8UhaWYKjy2jw0,ꞽm,ꞽm,𓇋𓅓,𓇋𓅓,"['𓇋', '𓅓']",24640,ꞽm,ADV,,da; dort; davon; dadurch; damit,,,0.0,"['𓇋', '𓅓']","['complete', 'complete']"
A3SCLECB6ZH23OARP74WFWLFAU,"Medizinische Texte || pEbers || 79,5-85,16 = Eb 627-696: Mittel zur Gefäßbehandlung",6,2,IBcBSdG77BZdgUSHoO5dacWDhKk,k.t,k.t,𓎢𓐰𓏏,𓎢𓏏,"['𓎢', '𓏏']",163760,ky,ADJ,,anderer,,,0.0,"['𓎢', '𓏏']","['complete', 'complete']"
A3SCLECB6ZH23OARP74WFWLFAU,"Medizinische Texte || pEbers || 79,5-85,16 = Eb 627-696: Mittel zur Gefäßbehandlung",7,1,IBcBScAAuoHf1074qK8kpOYdnOs,pr.t,pr.t,𓍁𓏏𓐰𓏥,𓍁𓏏𓏥,"['𓍁', '𓏏', '𓏥']",60310,pr.t,NOUN,,Frucht (einer Pflanze); Saatkorn; Nachkommenschaft (bildl.),,,0.0,"['𓍁', '𓏏', '𓏥']","['complete', 'complete', 'complete']"
A3SCLECB6ZH23OARP74WFWLFAU,"Medizinische Texte || pEbers || 79,5-85,16 = Eb 627-696: Mittel zur Gefäßbehandlung",7,2,IBcBSQE9Xp87tkuoniqjY4W8bZg,šꜣ.w,šꜣ.w,𓆷𓄿𓏲𓆰𓐰𓏥,𓆷𓄿𓏲𓆰𓏥,"['𓆷', '𓄿', '𓏲', '𓆰', '𓏥']",151280,šꜣ.w,NOUN,,Koriander (Coriandrum sativum spec.),,,0.0,"['𓆷', '𓄿', '𓏲', '𓆰', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
A3SCLECB6ZH23OARP74WFWLFAU,"Medizinische Texte || pEbers || 79,5-85,16 = Eb 627-696: Mittel zur Gefäßbehandlung",7,3,IBcBSeojvhSeQUZCjJ2s3rOWWlA,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
A3SCLECB6ZH23OARP74WFWLFAU,"Medizinische Texte || pEbers || 79,5-85,16 = Eb 627-696: Mittel zur Gefäßbehandlung",7,4,IBcBScj0qda3l0UWp3iMXnADeRo,msq,msq,𓄟𓋴𓈎𓊌,𓄟𓋴𓈎𓊌,"['𓄟', '𓋴', '𓈎', '𓊌']",75890,mskꜣ,NOUN,,Haut; Leder,,,0.0,"['𓄟', '𓋴', '𓈎', '𓊌']","['complete', 'complete', 'complete', 'complete']"
A3SCLECB6ZH23OARP74WFWLFAU,"Medizinische Texte || pEbers || 79,5-85,16 = Eb 627-696: Mittel zur Gefäßbehandlung",7,5,IBcBSdMu6qQQjkvUinEcngUgbwU,n(.ꞽ),n.ꞽ,𓈖,𓈖,['𓈖'],79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,['𓈖'],['complete']
A3SCLECB6ZH23OARP74WFWLFAU,"Medizinische Texte || pEbers || 79,5-85,16 = Eb 627-696: Mittel zur Gefäßbehandlung",7,6,IBcBScs63egDoUPjuM2FvyGL4vE,ṯbw,ṯbw,𓋸𓏲𓂝𓐰𓀀,𓋸𓏲𓂝𓀀,"['𓋸', '𓏲', '𓂝', '𓀀']",175130,ṯbw,NOUN,,Sandalenmacher,,,0.0,"['𓋸', '𓏲', '𓂝', '𓀀']","['complete', 'complete', 'complete', 'complete']"
A3SCLECB6ZH23OARP74WFWLFAU,"Medizinische Texte || pEbers || 79,5-85,16 = Eb 627-696: Mittel zur Gefäßbehandlung",7,7,IBcBSb3STlU92kwet5r584wgQRE,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
