text,text_name,line,word,ref,frag,norm,unicode_original,unicode_word,unicode,lemma_id,cf,pos,mask,sense,inst,reading,break_perc,unicode_splitted,break
Z2I5XVJGPBATVMF5WZW6MSKDLU,"Medizinische Texte || pEbers || 64,13-65,8 = Eb 437-450: Heilmittel gegen ein $ḫns.yt$-Leiden am Kopf",1,3,IBYCkxXSAp4UWkfjsrWrECJpgfU,ḥꜣ.t-ꜥ,ḥꜣ.t-ꜥ,𓄂𓐰𓂝,𓄂𓂝,"['𓄂', '𓂝']",853378,ḥꜣ.t-ꜥ,NOUN,,"Anfang (von etwas, mit versch. Präpositionen)",,,0.0,"['𓄂', '𓂝']","['complete', 'complete']"
Z2I5XVJGPBATVMF5WZW6MSKDLU,"Medizinische Texte || pEbers || 64,13-65,8 = Eb 437-450: Heilmittel gegen ein $ḫns.yt$-Leiden am Kopf",1,4,IBkAdwlLjHZyrUOkgTQ5eU7ONzg,m,m,𓅓,𓅓,['𓅓'],400082,m,PREP,,"in (der Art); von (partitiv); als (Eigenschaft, Material); bestehend aus; in der Eigenschaft als",,,0.0,['𓅓'],['complete']
Z2I5XVJGPBATVMF5WZW6MSKDLU,"Medizinische Texte || pEbers || 64,13-65,8 = Eb 437-450: Heilmittel gegen ein $ḫns.yt$-Leiden am Kopf",1,5,IBYCk1AQ0IpoQU65kYZlhU5fCsw,pẖr.t,pẖr.t,𓄲𓐰𓂋𓐱𓏏𓈒𓐰𓏥,𓄲𓂋𓏏𓈒𓏥,"['𓄲', '𓂋', '𓏏', '𓈒', '𓏥']",61950,pẖr.t,NOUN,,Heilmittel (allg.),,,0.0,"['𓄲', '𓂋', '𓏏', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
Z2I5XVJGPBATVMF5WZW6MSKDLU,"Medizinische Texte || pEbers || 64,13-65,8 = Eb 437-450: Heilmittel gegen ein $ḫns.yt$-Leiden am Kopf",1,6,IBYCkyZv39bV3Uh9r2GoU6y6gMU,n.t,n.t,𓈖𓐰𓏏,𓈖𓏏,"['𓈖', '𓏏']",79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,"['𓈖', '𓏏']","['complete', 'complete']"
Z2I5XVJGPBATVMF5WZW6MSKDLU,"Medizinische Texte || pEbers || 64,13-65,8 = Eb 437-450: Heilmittel gegen ein $ḫns.yt$-Leiden am Kopf",1,7,IBYCkQOKXKmBO0oljaQ1UVRhC8w,dr,dr,𓂧𓐰𓂋𓐱𓂝,𓂧𓂋𓂝,"['𓂧', '𓂋', '𓂝']",180130,dr,VERB,,entfernen; vertreiben; vertilgen,,,0.0,"['𓂧', '𓂋', '𓂝']","['complete', 'complete', 'complete']"
Z2I5XVJGPBATVMF5WZW6MSKDLU,"Medizinische Texte || pEbers || 64,13-65,8 = Eb 437-450: Heilmittel gegen ein $ḫns.yt$-Leiden am Kopf",1,8,IBYCk1u0aMs32kudjYeLQw8YmFg,ḫnsy.t,ḫnsy.t,𓐍𓐰𓈖𓋴𓇋𓇋𓏏𓐰𓐎𓐰𓏥,𓐍𓈖𓋴𓇋𓇋𓏏𓐎𓏥,"['𓐍', '𓈖', '𓋴', '𓇋', '𓇋', '𓏏', '𓐎', '𓏥']",118690,ḫnsy.t,NOUN,,nässender Ausschlag,,,0.0,"['𓐍', '𓈖', '𓋴', '𓇋', '𓇋', '𓏏', '𓐎', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
Z2I5XVJGPBATVMF5WZW6MSKDLU,"Medizinische Texte || pEbers || 64,13-65,8 = Eb 437-450: Heilmittel gegen ein $ḫns.yt$-Leiden am Kopf",1,9,IBYCkzbb7Y2mqk44uuT8qdPgbdU,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
Z2I5XVJGPBATVMF5WZW6MSKDLU,"Medizinische Texte || pEbers || 64,13-65,8 = Eb 437-450: Heilmittel gegen ein $ḫns.yt$-Leiden am Kopf",1,10,IBYCk0QR2WTPCEpogclx8z1TlBA,dp,dp,𓁶𓏤,𓁶𓏤,"['𓁶', '𓏤']",170860,tp,NOUN,,Kopf,,,0.0,"['𓁶', '𓏤']","['complete', 'complete']"
Z2I5XVJGPBATVMF5WZW6MSKDLU,"Medizinische Texte || pEbers || 64,13-65,8 = Eb 437-450: Heilmittel gegen ein $ḫns.yt$-Leiden am Kopf",2,1,IBYCk021vBK0iUuouOY43BiIkWI,pr.t,pr.t,𓍁𓈒𓐰𓏥,𓍁𓈒𓏥,"['𓍁', '𓈒', '𓏥']",60310,pr.t,NOUN,,Frucht (einer Pflanze); Saatkorn; Nachkommenschaft (bildl.),,,0.0,"['𓍁', '𓈒', '𓏥']","['complete', 'complete', 'complete']"
Z2I5XVJGPBATVMF5WZW6MSKDLU,"Medizinische Texte || pEbers || 64,13-65,8 = Eb 437-450: Heilmittel gegen ein $ḫns.yt$-Leiden am Kopf",2,2,IBYCk0WSxW3KwUjQp3WjOHXdo0g,dgꜣ,dgꜣ,𓂧𓎼𓄿𓆮𓈒𓐰𓏥,𓂧𓎼𓄿𓆮𓈒𓏥,"['𓂧', '𓎼', '𓄿', '𓆮', '𓈒', '𓏥']",181210,dgm,NOUN,,Rizinus,,,0.0,"['𓂧', '𓎼', '𓄿', '𓆮', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
