text,text_name,line,word,ref,frag,norm,unicode_original,unicode_word,unicode,lemma_id,cf,pos,mask,sense,inst,reading,break_perc,unicode_splitted,break
E2YB6NH5FFEVXC6YWL5ARKMBJU,"Medizinische Texte || pEbers || [Verso:] 103,19-110,9 = Eb 857-877: Lehrtexte zu Geschwülsten (das „Geschwulstbuch“)",1,3,IBcCiYoNMQtjLUv2gyJkqMojC8c,šsꜣ.w,šsꜣ.w,𓈙𓐰𓊃𓐟𓄿𓏲𓏯𓏛𓐰𓏥,𓈙𓊃𓐟𓄿𓏲𓏯𓏛𓏥,"['𓈙', '𓊃', '𓐟', '𓄿', '𓏲', '𓏯', '𓏛', '𓏥']",157100,šsꜣ.w,NOUN,,Diagnostik; Heilkunde,,,0.0,"['𓈙', '𓊃', '𓐟', '𓄿', '𓏲', '𓏯', '𓏛', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
E2YB6NH5FFEVXC6YWL5ARKMBJU,"Medizinische Texte || pEbers || [Verso:] 103,19-110,9 = Eb 857-877: Lehrtexte zu Geschwülsten (das „Geschwulstbuch“)",1,4,IBcCiRrLws6yk0TOqpzucg5xPSo,ḥnḥn.t,ḥnḥn.t,𓎛𓆰𓐰𓈖𓆰𓐰𓈖𓏏𓐰𓆇,𓎛𓆰𓈖𓆰𓈖𓏏𓆇,"['𓎛', '𓆰', '𓈖', '𓆰', '𓈖', '𓏏', '𓆇']",106970,ḥnḥn.t,NOUN,,Geschwulst,,,0.0,"['𓎛', '𓆰', '𓈖', '𓆰', '𓈖', '𓏏', '𓆇']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
E2YB6NH5FFEVXC6YWL5ARKMBJU,"Medizinische Texte || pEbers || [Verso:] 103,19-110,9 = Eb 857-877: Lehrtexte zu Geschwülsten (das „Geschwulstbuch“)",1,5,IBcCiWOy6LTA8kSJjX9XsX2U7u8,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
E2YB6NH5FFEVXC6YWL5ARKMBJU,"Medizinische Texte || pEbers || [Verso:] 103,19-110,9 = Eb 857-877: Lehrtexte zu Geschwülsten (das „Geschwulstbuch“)",1,6,IBcCiYTIOSo11kgWof5QnYzCgLM,ḥtꞽ.t,ḥtꞽ.t,𓄈𓏏𓐰𓄹,𓄈𓏏𓄹,"['𓄈', '𓏏', '𓄹']",111160,ḥty.t,NOUN,,Kehle,,,0.0,"['𓄈', '𓏏', '𓄹']","['complete', 'complete', 'complete']"
E2YB6NH5FFEVXC6YWL5ARKMBJU,"Medizinische Texte || pEbers || [Verso:] 103,19-110,9 = Eb 857-877: Lehrtexte zu Geschwülsten (das „Geschwulstbuch“)",1,7,IBcCiUWBdXkTK0TWvA6uBeSnDas,n(.ꞽ).t,n.ꞽ.t,𓈖𓐰𓏏,𓈖𓏏,"['𓈖', '𓏏']",79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,"['𓈖', '𓏏']","['complete', 'complete']"
E2YB6NH5FFEVXC6YWL5ARKMBJU,"Medizinische Texte || pEbers || [Verso:] 103,19-110,9 = Eb 857-877: Lehrtexte zu Geschwülsten (das „Geschwulstbuch“)",1,8,IBcCiQPWfGElTkafpPNBjlmm7KU,s,s,𓊃𓐰𓀀𓐱𓏤,𓊃𓀀𓏤,"['𓊃', '𓀀', '𓏤']",125010,z,NOUN,,Mann; Person; Wesen,,,0.0,"['𓊃', '𓀀', '𓏤']","['complete', 'complete', 'complete']"
E2YB6NH5FFEVXC6YWL5ARKMBJU,"Medizinische Texte || pEbers || [Verso:] 103,19-110,9 = Eb 857-877: Lehrtexte zu Geschwülsten (das „Geschwulstbuch“)",2,2,IBcCievGgqzbG01PunWhNUtwfYI,ꞽr,ꞽr,𓇋𓂋,𓇋𓂋,"['𓇋', '𓂋']",28150,ꞽr,PREP,,wenn (konditional); wenn (temporal); als (temporal),,,0.0,"['𓇋', '𓂋']","['complete', 'complete']"
E2YB6NH5FFEVXC6YWL5ARKMBJU,"Medizinische Texte || pEbers || [Verso:] 103,19-110,9 = Eb 857-877: Lehrtexte zu Geschwülsten (das „Geschwulstbuch“)",2,3,IBcCiW5PxEv970bWhOezS9CBqBA,wpi̯,wpi̯,𓄋𓐰𓊪𓏴,𓄋𓊪𓏴,"['𓄋', '𓊪', '𓏴']",45640,wpi̯,VERB,,trennen; richterlich trennen; öffnen; entscheiden,,,0.0,"['𓄋', '𓊪', '𓏴']","['complete', 'complete', 'complete']"
E2YB6NH5FFEVXC6YWL5ARKMBJU,"Medizinische Texte || pEbers || [Verso:] 103,19-110,9 = Eb 857-877: Lehrtexte zu Geschwülsten (das „Geschwulstbuch“)",2,4,IBcCiRLLgx6leEyGiti6geWQQaA,⸗k,⸗k,𓎢,𓎢,['𓎢'],10110,⸗k,PRON,,[Suffix Pron. sg.2.m.],,,0.0,['𓎢'],['complete']
E2YB6NH5FFEVXC6YWL5ARKMBJU,"Medizinische Texte || pEbers || [Verso:] 103,19-110,9 = Eb 857-877: Lehrtexte zu Geschwülsten (das „Geschwulstbuch“)",2,5,IBcCieBsol6t30LhiXo4UrXwJUM,nn,nn,𓇑𓇑𓈖𓐰𓈖,𓇑𓇑𓈖𓈖,"['𓇑', '𓇑', '𓈖', '𓈖']",84570,nn,PRON,,dieses [Dem.Pron. sg./neutr.],,,0.0,"['𓇑', '𓇑', '𓈖', '𓈖']","['complete', 'complete', 'complete', 'complete']"
E2YB6NH5FFEVXC6YWL5ARKMBJU,"Medizinische Texte || pEbers || [Verso:] 103,19-110,9 = Eb 857-877: Lehrtexte zu Geschwülsten (das „Geschwulstbuch“)",2,6,IBcCiTqKOsE3WE3ClXwm0psF6n4,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
E2YB6NH5FFEVXC6YWL5ARKMBJU,"Medizinische Texte || pEbers || [Verso:] 103,19-110,9 = Eb 857-877: Lehrtexte zu Geschwülsten (das „Geschwulstbuch“)",2,7,IBcCiUJkVNquKEpjjNddcmdVXRI,ḥtꞽ.t,ḥtꞽ.t,𓄈𓏏𓐰𓄹,𓄈𓏏𓄹,"['𓄈', '𓏏', '𓄹']",111160,ḥty.t,NOUN,,Kehle,,,0.0,"['𓄈', '𓏏', '𓄹']","['complete', 'complete', 'complete']"
E2YB6NH5FFEVXC6YWL5ARKMBJU,"Medizinische Texte || pEbers || [Verso:] 103,19-110,9 = Eb 857-877: Lehrtexte zu Geschwülsten (das „Geschwulstbuch“)",2,8,IBcCiRtHFJszc0iomgST1snbbDk,n(.ꞽ).t,n.ꞽ.t,𓈖𓐰𓏏,𓈖𓏏,"['𓈖', '𓏏']",79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,"['𓈖', '𓏏']","['complete', 'complete']"
E2YB6NH5FFEVXC6YWL5ARKMBJU,"Medizinische Texte || pEbers || [Verso:] 103,19-110,9 = Eb 857-877: Lehrtexte zu Geschwülsten (das „Geschwulstbuch“)",2,9,IBcCiS1Tv3Rtj0bui5jPvqRW1SQ,s,s,𓊃𓐰𓀀𓐱𓏤,𓊃𓀀𓏤,"['𓊃', '𓀀', '𓏤']",125010,z,NOUN,,Mann; Person; Wesen,,,0.0,"['𓊃', '𓀀', '𓏤']","['complete', 'complete', 'complete']"
E2YB6NH5FFEVXC6YWL5ARKMBJU,"Medizinische Texte || pEbers || [Verso:] 103,19-110,9 = Eb 857-877: Lehrtexte zu Geschwülsten (das „Geschwulstbuch“)",2,10,IBcCiXYPElXBoEZNnCWoARDBu7M,ẖr,ẖr,𓌨𓐰𓂋,𓌨𓂋,"['𓌨', '𓂋']",851509,ẖr,PREP,,infolge (Grund); [kausal],,,0.0,"['𓌨', '𓂋']","['complete', 'complete']"
