text,text_name,line,word,ref,frag,norm,unicode_original,unicode_word,unicode,lemma_id,cf,pos,mask,sense,inst,reading,break_perc,unicode_splitted,break
DR5Y6A4RDVE7JAVB5FMTEOCQZ4,"Medizinische Texte || pEbers || 72,10-72,18 = Eb 551-555: Heilmittel gegen Abszesse",1,2,IBcAQG72h3W7gEqCukOXEtAxvoY,ḥꜣ.t-ꜥ,ḥꜣ.t-ꜥ,𓄂𓐰𓂝,𓄂𓂝,"['𓄂', '𓂝']",853378,ḥꜣ.t-ꜥ,NOUN,,"Anfang (von etwas, mit versch. Präpositionen)",,,0.0,"['𓄂', '𓂝']","['complete', 'complete']"
DR5Y6A4RDVE7JAVB5FMTEOCQZ4,"Medizinische Texte || pEbers || 72,10-72,18 = Eb 551-555: Heilmittel gegen Abszesse",1,3,IBkAdw8Q6l2KB07Wk71vVqzbMU4,m,m,𓅓,𓅓,['𓅓'],400082,m,PREP,,"in (der Art); von (partitiv); als (Eigenschaft, Material); bestehend aus; in der Eigenschaft als",,,0.0,['𓅓'],['complete']
DR5Y6A4RDVE7JAVB5FMTEOCQZ4,"Medizinische Texte || pEbers || 72,10-72,18 = Eb 551-555: Heilmittel gegen Abszesse",1,4,IBcAQDdnBbnxXkJ7mdj6d9yXkZE,pẖr.t,pẖr.t,𓄲𓐰𓂋𓐱𓏏𓈒𓐰𓏥,𓄲𓂋𓏏𓈒𓏥,"['𓄲', '𓂋', '𓏏', '𓈒', '𓏥']",61950,pẖr.t,NOUN,,Heilmittel (allg.),,,0.0,"['𓄲', '𓂋', '𓏏', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
DR5Y6A4RDVE7JAVB5FMTEOCQZ4,"Medizinische Texte || pEbers || 72,10-72,18 = Eb 551-555: Heilmittel gegen Abszesse",1,5,IBcAQDwKN4lYBEqJisgCeYybXfg,n.t,n.t,𓈖𓐰𓏏,𓈖𓏏,"['𓈖', '𓏏']",79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,"['𓈖', '𓏏']","['complete', 'complete']"
DR5Y6A4RDVE7JAVB5FMTEOCQZ4,"Medizinische Texte || pEbers || 72,10-72,18 = Eb 551-555: Heilmittel gegen Abszesse",1,6,IBcAQMW2bmD9aEJFgCjhmTbpzEg,dr,dr,𓂧𓐰𓂋𓀜,𓂧𓂋𓀜,"['𓂧', '𓂋', '𓀜']",180130,dr,VERB,,entfernen; vertreiben; vertilgen,,,0.0,"['𓂧', '𓂋', '𓀜']","['complete', 'complete', 'complete']"
DR5Y6A4RDVE7JAVB5FMTEOCQZ4,"Medizinische Texte || pEbers || 72,10-72,18 = Eb 551-555: Heilmittel gegen Abszesse",1,7,IBcAQPMzG6Wk5kdxsQTcjtn7Lxg,bn.wt.PL,bn.wt.PL,𓃀𓐰𓈖𓏌𓅱𓐰𓏏𓐎𓐰𓏥,𓃀𓈖𓏌𓅱𓏏𓐎𓏥,"['𓃀', '𓈖', '𓏌', '𓅱', '𓏏', '𓐎', '𓏥']",55640,bn.wt,NOUN,,Entzündung; Schwellung,,,0.0,"['𓃀', '𓈖', '𓏌', '𓅱', '𓏏', '𓐎', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
DR5Y6A4RDVE7JAVB5FMTEOCQZ4,"Medizinische Texte || pEbers || 72,10-72,18 = Eb 551-555: Heilmittel gegen Abszesse",1,8,IBcAQJBQhK8fnk3EriJrNvWxk2A,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
DR5Y6A4RDVE7JAVB5FMTEOCQZ4,"Medizinische Texte || pEbers || 72,10-72,18 = Eb 551-555: Heilmittel gegen Abszesse",1,10,IBcAQHbib4oQ4UFLtxHIbrfJsR4,ḥꜥ.PL,ḥꜥ.PL,𓎛𓂝𓐰𓄹𓏥,𓎛𓂝𓄹𓏥,"['𓎛', '𓂝', '𓄹', '𓏥']",101950,ḥꜥ.w,NOUN,,Körper; Leib; Fleisch; Selbst,,,0.0,"['𓎛', '𓂝', '𓄹', '𓏥']","['complete', 'complete', 'complete', 'complete']"
DR5Y6A4RDVE7JAVB5FMTEOCQZ4,"Medizinische Texte || pEbers || 72,10-72,18 = Eb 551-555: Heilmittel gegen Abszesse",1,11,IBcAQPzhB3XamUU0g8xZ6hcm4xw,n,n,𓈖,𓈖,['𓈖'],79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,['𓈖'],['complete']
DR5Y6A4RDVE7JAVB5FMTEOCQZ4,"Medizinische Texte || pEbers || 72,10-72,18 = Eb 551-555: Heilmittel gegen Abszesse",1,12,IBcAQPHO9iTgKEn6oERbAAzlTOM,s,s,𓊃𓐰𓀀𓐱𓏤,𓊃𓀀𓏤,"['𓊃', '𓀀', '𓏤']",125010,z,NOUN,,Mann; Person; Wesen,,,0.0,"['𓊃', '𓀀', '𓏤']","['complete', 'complete', 'complete']"
