text,text_name,line,word,ref,frag,norm,unicode_original,unicode_word,unicode,lemma_id,cf,pos,mask,sense,inst,reading,break_perc,unicode_splitted,break
LCCCO3C7YNFPFP3CZC3MCFYNCI,"Medizinische Texte || pEbers || 86,4-88,3 = Eb 705-725: Heilmittel gegen $špn$, $ḫnš$ und $tpꜣ.w$ sowie Kosmetika",1,3,IBcBiA7XopjLbk32v7PdFuuD6xQ,ḥꜣ.t-ꜥ,ḥꜣ.t-ꜥ,𓄂𓐰𓂝,𓄂𓂝,"['𓄂', '𓂝']",853378,ḥꜣ.t-ꜥ,NOUN,,"Anfang (von etwas, mit versch. Präpositionen)",,,0.0,"['𓄂', '𓂝']","['complete', 'complete']"
LCCCO3C7YNFPFP3CZC3MCFYNCI,"Medizinische Texte || pEbers || 86,4-88,3 = Eb 705-725: Heilmittel gegen $špn$, $ḫnš$ und $tpꜣ.w$ sowie Kosmetika",1,4,IBkAdQkXEH7zHU20u8dXPbJCjA4,m,m,𓅓,𓅓,['𓅓'],400082,m,PREP,,"in (der Art); von (partitiv); als (Eigenschaft, Material); bestehend aus; in der Eigenschaft als",,,0.0,['𓅓'],['complete']
LCCCO3C7YNFPFP3CZC3MCFYNCI,"Medizinische Texte || pEbers || 86,4-88,3 = Eb 705-725: Heilmittel gegen $špn$, $ḫnš$ und $tpꜣ.w$ sowie Kosmetika",1,5,IBcBiDXFipfbikoAhq75OOIFTCA,pẖr.t,pẖr.t,𓄲𓐰𓂋𓐱𓏏𓈒𓐰𓏥,𓄲𓂋𓏏𓈒𓏥,"['𓄲', '𓂋', '𓏏', '𓈒', '𓏥']",61950,pẖr.t,NOUN,,Heilmittel (allg.),,,0.0,"['𓄲', '𓂋', '𓏏', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
LCCCO3C7YNFPFP3CZC3MCFYNCI,"Medizinische Texte || pEbers || 86,4-88,3 = Eb 705-725: Heilmittel gegen $špn$, $ḫnš$ und $tpꜣ.w$ sowie Kosmetika",1,6,IBcBiIReStV3eExbofafEQpCTNM,n(.ꞽ).t,n.ꞽ.t,𓈖𓐰𓏏,𓈖𓏏,"['𓈖', '𓏏']",79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,"['𓈖', '𓏏']","['complete', 'complete']"
LCCCO3C7YNFPFP3CZC3MCFYNCI,"Medizinische Texte || pEbers || 86,4-88,3 = Eb 705-725: Heilmittel gegen $špn$, $ḫnš$ und $tpꜣ.w$ sowie Kosmetika",1,7,IBcBiCTrz0snDEPGn4qppnRvdTY,dr,dr,𓂧𓐰𓂋𓐱𓂝,𓂧𓂋𓂝,"['𓂧', '𓂋', '𓂝']",180130,dr,VERB,,entfernen; vertreiben; vertilgen,,,0.0,"['𓂧', '𓂋', '𓂝']","['complete', 'complete', 'complete']"
LCCCO3C7YNFPFP3CZC3MCFYNCI,"Medizinische Texte || pEbers || 86,4-88,3 = Eb 705-725: Heilmittel gegen $špn$, $ḫnš$ und $tpꜣ.w$ sowie Kosmetika",1,8,IBcBiGD6kCtbIEPCv44ZmU4AWuo,špn,špn,𓈙𓐰𓊪𓈖𓐰𓐎,𓈙𓊪𓈖𓐎,"['𓈙', '𓊪', '𓈖', '𓐎']",153700,špn,NOUN,,[eine Krankheit],,,0.0,"['𓈙', '𓊪', '𓈖', '𓐎']","['complete', 'complete', 'complete', 'complete']"
LCCCO3C7YNFPFP3CZC3MCFYNCI,"Medizinische Texte || pEbers || 86,4-88,3 = Eb 705-725: Heilmittel gegen $špn$, $ḫnš$ und $tpꜣ.w$ sowie Kosmetika",1,9,IBcBiPg8AFuAlUEOsVKkE40yjMs,mr,mr,𓌻𓐰𓂋𓍢𓐰𓂝,𓌻𓂋𓍢𓂝,"['𓌻', '𓂋', '𓍢', '𓂝']",71880,mr,VERB,,binden,,,0.0,"['𓌻', '𓂋', '𓍢', '𓂝']","['complete', 'complete', 'complete', 'complete']"
LCCCO3C7YNFPFP3CZC3MCFYNCI,"Medizinische Texte || pEbers || 86,4-88,3 = Eb 705-725: Heilmittel gegen $špn$, $ḫnš$ und $tpꜣ.w$ sowie Kosmetika",1,10,IBcBiJ5VdJMT0EpTqjAtYYAQiAA,ḥꜥ.PL,ḥꜥ.PL,𓎛𓂝𓐰𓄹𓏥,𓎛𓂝𓄹𓏥,"['𓎛', '𓂝', '𓄹', '𓏥']",101950,ḥꜥ.w,NOUN,,Körper; Leib; Fleisch; Selbst,,,0.0,"['𓎛', '𓂝', '𓄹', '𓏥']","['complete', 'complete', 'complete', 'complete']"
LCCCO3C7YNFPFP3CZC3MCFYNCI,"Medizinische Texte || pEbers || 86,4-88,3 = Eb 705-725: Heilmittel gegen $špn$, $ḫnš$ und $tpꜣ.w$ sowie Kosmetika",1,11,IBcBiM8vNgGmEU1qkIIobxnppN0,n(.ꞽ),n.ꞽ,𓈖,𓈖,['𓈖'],79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,['𓈖'],['complete']
LCCCO3C7YNFPFP3CZC3MCFYNCI,"Medizinische Texte || pEbers || 86,4-88,3 = Eb 705-725: Heilmittel gegen $špn$, $ḫnš$ und $tpꜣ.w$ sowie Kosmetika",1,12,IBcBiEiRMUeWrUigu5baIhrOOPs,s,s,𓊃𓐰𓀀𓐱𓏤,𓊃𓀀𓏤,"['𓊃', '𓀀', '𓏤']",125010,z,NOUN,,Mann; Person; Wesen,,,0.0,"['𓊃', '𓀀', '𓏤']","['complete', 'complete', 'complete']"
