text,text_name,line,word,ref,frag,norm,unicode_original,unicode_word,unicode,lemma_id,cf,pos,mask,sense,inst,reading,break_perc,unicode_splitted,break
UIWX3PKRK5BLZJPCKAJSFRPWIY,"Medizinische Texte || pEbers || 88,4-12 = Eb 726-732: Heilmittel gegen Dornen",1,3,IBcBkskf5Cr6DUIkvmJvd8W9pN8,ꞽrr.t.PL,ꞽrr.t.PL,𓁹𓐰𓂋𓐱𓏏𓏥,𓁹𓂋𓏏𓏥,"['𓁹', '𓂋', '𓏏', '𓏥']",28550,ꞽri̯,VERB,,machen; tun; fertigen; fungieren als; handeln,,,0.0,"['𓁹', '𓂋', '𓏏', '𓏥']","['complete', 'complete', 'complete', 'complete']"
UIWX3PKRK5BLZJPCKAJSFRPWIY,"Medizinische Texte || pEbers || 88,4-12 = Eb 726-732: Heilmittel gegen Dornen",1,4,IBcBkm0RrWC0HEcMloupdPVQinU,r,r,𓂋,𓂋,['𓂋'],91909,r,PREP,,um zu (final); [Zweck],,,0.0,['𓂋'],['complete']
UIWX3PKRK5BLZJPCKAJSFRPWIY,"Medizinische Texte || pEbers || 88,4-12 = Eb 726-732: Heilmittel gegen Dornen",1,5,IBcBkoX6A2xZZUQFjhSAWv4Qdr4,šdi̯.t,šdi̯.t,𓄞𓐰𓂧𓏏𓐰𓂝,𓄞𓂧𓏏𓂝,"['𓄞', '𓂧', '𓏏', '𓂝']",158710,šdi̯,VERB,,nehmen; herausnehmen; entfernen; (Gaben) darbringen,,,0.0,"['𓄞', '𓂧', '𓏏', '𓂝']","['complete', 'complete', 'complete', 'complete']"
UIWX3PKRK5BLZJPCKAJSFRPWIY,"Medizinische Texte || pEbers || 88,4-12 = Eb 726-732: Heilmittel gegen Dornen",1,6,IBcBkmxamQWLZUaAiuNi15GuVpo,sr.t,sr.t,𓋴𓂋𓐰𓏏𓇮,𓋴𓂋𓏏𓇮,"['𓋴', '𓂋', '𓏏', '𓇮']",139070,sr.t,NOUN,,Dorn; Stachel,,,0.0,"['𓋴', '𓂋', '𓏏', '𓇮']","['complete', 'complete', 'complete', 'complete']"
UIWX3PKRK5BLZJPCKAJSFRPWIY,"Medizinische Texte || pEbers || 88,4-12 = Eb 726-732: Heilmittel gegen Dornen",1,7,IBcBkp1S3p3bw0GTpEKOxu8E3Us,ꞽw,ꞽw,𓇋𓏲,𓇋𓏲,"['𓇋', '𓏲']",21881,ꞽw,PART,,[aux.],,,0.0,"['𓇋', '𓏲']","['complete', 'complete']"
UIWX3PKRK5BLZJPCKAJSFRPWIY,"Medizinische Texte || pEbers || 88,4-12 = Eb 726-732: Heilmittel gegen Dornen",1,8,IBcBktqORMHrhkP5sWVJmTjC8Xg,⸗s,⸗s,𓋴,𓋴,['𓋴'],10090,⸗s,PRON,,[Suffix Pron.sg.3.f.],,,0.0,['𓋴'],['complete']
UIWX3PKRK5BLZJPCKAJSFRPWIY,"Medizinische Texte || pEbers || 88,4-12 = Eb 726-732: Heilmittel gegen Dornen",1,9,IBcBkrxWctLwXkf0vXYH0JzOKkM,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
UIWX3PKRK5BLZJPCKAJSFRPWIY,"Medizinische Texte || pEbers || 88,4-12 = Eb 726-732: Heilmittel gegen Dornen",1,10,IBcBknCdnAamAk0QgnxPMprD20Q,ḥꜥ.PL,ḥꜥ.PL,𓎛𓂝𓐰𓄹𓏪,𓎛𓂝𓄹𓏪,"['𓎛', '𓂝', '𓄹', '𓏪']",101950,ḥꜥ.w,NOUN,,Körper; Leib; Fleisch; Selbst,,,0.0,"['𓎛', '𓂝', '𓄹', '𓏪']","['complete', 'complete', 'complete', 'complete']"
UIWX3PKRK5BLZJPCKAJSFRPWIY,"Medizinische Texte || pEbers || 88,4-12 = Eb 726-732: Heilmittel gegen Dornen",2,1,IBcBkgu2HYWFMEUios4F5qusM1g,pr,pr,𓉐𓏤,𓉐𓏤,"['𓉐', '𓏤']",60220,pr,NOUN,,Haus; Palast; Tempel; Grab; Verwaltung,,,0.0,"['𓉐', '𓏤']","['complete', 'complete']"
UIWX3PKRK5BLZJPCKAJSFRPWIY,"Medizinische Texte || pEbers || 88,4-12 = Eb 726-732: Heilmittel gegen Dornen",2,2,IBcBkid4o1cYvEd9lJtSmWzystk,bꜣy-zp-2.w,bꜣy-zp-2.w,𓃀𓅬𓄿𓇋𓇋𓊗𓐰𓏻𓏲𓅬,𓃀𓅬𓄿𓇋𓇋𓊗𓏻𓏲𓅬,"['𓃀', '𓅬', '𓄿', '𓇋', '𓇋', '𓊗', '𓏻', '𓏲', '𓅬']",54570,bꞽbꞽ,NOUN,,[Insekt (Wespe? Drohne?)],,,0.0,"['𓃀', '𓅬', '𓄿', '𓇋', '𓇋', '𓊗', '𓏻', '𓏲', '𓅬']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
